nearest_distance_aa	second_nearest_distance_aa	observed_count	observed_total_sites	null_count_across_permutations	null_total_sites_across_permutations	expected_count_per_permutation	odds_ratio	log2_odds_ratio	fisher_p_value	q_value
34	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
35	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
36	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
37	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
38	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
39	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
52	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
53	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
54	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
55	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
56	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
57	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
58	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
59	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
60	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
61	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
62	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
63	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	5	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	6	24.0	12826	2630.0	3206500	10.52	2.283771012490325	1.191418002843406	0.0002820905397460057	0.04822672351760981
2	6	62.0	12826	6723.0	3206500	26.892	2.3118598096787255	1.2090539159988865	5.9002557450026805e-09	3.6876598406266755e-06
3	6	45.0	12826	4954.0	3206500	19.816	2.2753668307540553	1.1860991528924594	1.3421957726020102e-06	0.00040672599169757885
4	6	62.0	12826	5285.0	3206500	21.14	2.9422173052343585	1.55690380458265	4.969291164365239e-13	6.211613955456549e-10
5	6	42.0	12826	3638.0	3206500	14.552	2.8923980532289884	1.5322661103464443	3.8623626629746736e-09	2.6901607964701467e-06
6	6	10.0	12826	1016.0	3206500	4.064	2.4617696137701888	1.299695752633252	0.009201727712520124	0.8763550202400119
7	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
8	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
9	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
10	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
11	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
12	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
13	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
14	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
15	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
16	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
17	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
18	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
19	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
20	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
21	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
22	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
23	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
24	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
25	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
26	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
27	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
28	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
29	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
30	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
31	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
32	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
33	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
34	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
35	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
36	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
37	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
38	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
39	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
52	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
53	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
54	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
55	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
56	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
57	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
58	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
59	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
60	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
61	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
62	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
63	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	6	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	7	24.0	12826	2450.0	3206500	9.8	2.4516960041320073	1.2937801044282313	0.00014388480047681964	0.027148075561664084
2	7	63.0	12826	5210.0	3206500	20.84	3.0330186090039843	1.6007543496058043	9.093465130077682e-14	1.2990664471539547e-10
3	7	32.0	12826	3747.0	3206500	14.988	2.1378803005929314	1.0961810791691082	0.00012822253549980449	0.024658179903808555
4	7	41.0	12826	3718.0	3206500	14.872	2.762492565946132	1.4659705821196058	2.002260663867784e-08	1.0538214020356758e-05
5	7	60.0	12826	4019.0	3206500	16.076	3.7451133436090838	1.9050093816448528	4.734736841493324e-17	1.183684210373331e-13
6	7	64.0	12826	4861.0	3206500	19.444	3.3029954406211535	1.7237749781617997	1.3976909403207308e-15	2.3294849005345512e-12
7	7	35.0	12826	2273.0	3206500	9.092	3.857335243451499	1.9476045369563086	5.905643693852809e-11	5.905643693852809e-08
8	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
9	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
10	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
11	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
12	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
13	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
14	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
15	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
16	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
17	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
18	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
19	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
20	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
21	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
22	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
23	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
24	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
25	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
26	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
27	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
28	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
29	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
30	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
31	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
32	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
33	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
34	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
35	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
36	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
37	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
38	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
39	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
52	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
53	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
54	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
55	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
56	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
57	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
58	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
59	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
60	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
61	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
62	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
63	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	7	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	8	26.0	12826	2085.0	3206500	8.34	3.121807179256595	1.6423814309349254	8.129822483639878e-07	0.00027099408278799596
2	8	42.0	12826	4506.0	3206500	18.024	2.334596632941643	1.2231733054275673	1.2980525874550083e-06	0.0004056414335796901
3	8	32.0	12826	3017.0	3206500	12.068	2.6557717408656454	1.4091311547900656	1.4757104172252692e-06	0.00043403247565449094
4	8	28.0	12826	2874.0	3206500	11.496	2.4387707151963443	1.2861541273024144	3.745360768626329e-05	0.008142088627448541
5	8	25.0	12826	2783.0	3206500	11.132	2.2482109074359	1.1687773829072383	0.0002575878456597892	0.04599782958210521
6	8	42.0	12826	4935.0	3206500	19.74	2.1313643384017253	1.0917772305100666	1.2675817546464232e-05	0.0030916628162107884
7	8	28.0	12826	3200.0	3206500	12.8	2.1900980621972184	1.1309954683096974	0.00019997596090821524	0.03703258535337319
8	8	9.0	12826	1111.0	3206500	4.444	2.025922409670943	1.0185789217567756	0.04961102222036343	1.0
9	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
10	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
11	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
12	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
13	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
14	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
15	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
16	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
17	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
18	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
19	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
20	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
21	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
22	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
23	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
24	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
25	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
26	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
27	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
28	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
29	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
30	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
31	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
32	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
33	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
34	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
35	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
36	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
37	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
38	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
39	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
52	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
53	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
54	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
55	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
56	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
57	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
58	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
59	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
60	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
61	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
62	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
63	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
64	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	8	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	9	25.0	12826	1999.0	3206500	7.996	3.130716401087818	1.6464928264979437	1.2426883128769988e-06	0.0004008671977022577
2	9	38.0	12826	3520.0	3206500	14.08	2.703911870503597	1.4350481301484193	1.0781954740704218e-07	4.9008885185019165e-05
3	9	21.0	12826	3381.0	3206500	13.524	1.5537016062727826	0.635709455813516	0.05438295348155729	1.0
4	9	22.0	12826	2344.0	3206500	9.376	2.3487298124626155	1.231880761609041	0.00039187246652354867	0.06123007289430448
5	9	19.0	12826	2341.0	3206500	9.364	2.030574073001179	1.0218876560740038	0.004607963169371774	0.495479910685137
6	9	27.0	12826	2873.0	3206500	11.492	2.3523072348885594	1.234076502904997	7.881424102672865e-05	0.016349723340675165
7	9	38.0	12826	3666.0	3206500	14.664	2.5961090943654384	1.376351009913716	2.8639948569861436e-07	0.0001101536483456209
8	9	22.0	12826	2268.0	3206500	9.072	2.427492621077959	1.2794669102477978	0.0003086233084836495	0.05059398499731958
9	9	6.0	12826	887.0	3206500	3.548	1.691417018574768	0.7582323998175096	0.17798437537535042	1.0
10	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
11	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
12	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
13	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
14	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
15	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
16	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
17	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
18	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
19	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
20	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
21	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
22	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
23	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
24	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
25	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
26	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
27	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
28	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
29	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
30	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
31	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
32	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
33	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
34	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
35	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
36	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
37	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
38	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
39	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
40	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
41	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
42	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
43	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
44	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
45	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
46	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
47	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
48	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
49	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
50	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
51	9	0.0	12826	0.0	3206500	0.0			1.0	1.0
