distance_aa	sites_total	prob_neighbor_within_x	mean_other_methyl_args_within_x	sites_with_neighbor_within_x	ordered_neighbor_pairs_within_x	permutation
45	12826	0.4502572898799314	1.2256354280368003	5775	15720	39
46	12826	0.4532979884609387	1.2491813503820366	5814	16022	39
47	12826	0.4575861531264619	1.270232340558241	5869	16292	39
48	12826	0.4621082176828317	1.2939341961640418	5927	16596	39
49	12826	0.4659285825666615	1.3162326524247623	5976	16882	39
50	12826	0.46873538125682207	1.3380633089037892	6012	17162	39
51	12826	0.47302354592234525	1.3589583658194293	6067	17430	39
52	12826	0.4769218774364572	1.380009355995634	6117	17700	39
53	12826	0.4808981755808514	1.4019959457352253	6168	17982	39
54	12826	0.4847185404646811	1.4236706689536878	6217	18260	39
55	12826	0.4882270388273819	1.4450335256510214	6262	18534	39
56	12826	0.49173553719008267	1.4676438484328707	6307	18824	39
57	12826	0.4946982691408077	1.4883829720879465	6345	19090	39
58	12826	0.49828473413379076	1.5119288944331826	6391	19392	39
59	12826	0.5018711991267737	1.531264618743178	6437	19640	39
60	12826	0.5046779978169343	1.5498206767503508	6473	19878	39
61	12826	0.5077186963979416	1.566193669109621	6512	20088	39
62	12826	0.5113051613909246	1.588648058630906	6558	20376	39
63	12826	0.5134102604085451	1.6048651177296118	6585	20584	39
64	12826	0.5166068922501169	1.6227974426945266	6626	20814	39
65	12826	0.5187119912677374	1.6435365663496024	6653	21080	39
66	12826	0.5208170902853578	1.659753625448308	6680	21288	39
67	12826	0.5232340558241073	1.6775300171526586	6711	21516	39
68	12826	0.5261188211445501	1.6957742086387027	6748	21750	39
69	12826	0.529003586464993	1.715733665990956	6785	22006	39
70	12826	0.5322002183065648	1.7344456572586933	6826	22246	39
71	12826	0.5347731171058787	1.7511305161390924	6859	22460	39
72	12826	0.5371121160143458	1.7673475752377983	6889	22668	39
73	12826	0.5385155153594262	1.7813815686886012	6907	22848	39
74	12826	0.5405426477467644	1.7966630282239202	6933	23044	39
75	12826	0.5431935131763606	1.8139716201465772	6967	23266	39
76	12826	0.5449087790425697	1.830500545766412	6989	23478	39
77	12826	0.5474037112116015	1.8456260720411664	7021	23672	39
78	12826	0.5507562763137377	1.8638702635272104	7064	23906	39
79	12826	0.5523156089193825	1.8799313893653515	7084	24112	39
80	12826	0.5542647746764385	1.8975518478091378	7109	24338	39
81	12826	0.5565258069546234	1.9134570403867144	7138	24542	39
82	12826	0.5587868392328084	1.930609699048807	7167	24762	39
83	12826	0.5607360049898643	1.9466708248869484	7192	24968	39
84	12826	0.5626851707469204	1.9607048183377513	7217	25148	39
85	12826	0.5650241696553875	1.977545610478715	7247	25364	39
86	12826	0.5661157024793388	1.9915796039295182	7261	25544	39
87	12826	0.5674411351941369	2.008576329331046	7278	25762	39
88	12826	0.5693123343209107	2.023701855605801	7302	25956	39
89	12826	0.5716513332293778	2.0405426477467645	7332	26172	39
90	12826	0.5732106658350226	2.05535630750039	7352	26362	39
91	12826	0.5745360985498207	2.0693903009511927	7369	26542	39
92	12826	0.5771089973491346	2.087010759394979	7402	26768	39
93	12826	0.5793700296273195	2.1024481521908625	7431	26966	39
94	12826	0.5802276625604241	2.1174177452050524	7442	27158	39
95	12826	0.5829564946203025	2.1373772025573055	7477	27414	39
96	12826	0.5845937938562296	2.151255262747544	7498	27592	39
97	12826	0.5862310930921566	2.1671604553251207	7519	27796	39
98	12826	0.5877124590675191	2.181194448775924	7538	27976	39
99	12826	0.5893497583034462	2.197879307656323	7559	28190	39
100	12826	0.5918446904724778	2.212537034149384	7591	28378	39
1	12826	0.025573054732574457	0.02619678777483237	328	336	40
2	12826	0.06151567129268673	0.0664275690004678	789	852	40
3	12826	0.08708872602526119	0.09792608763449244	1117	1256	40
4	12826	0.10923124902541712	0.1322314049586777	1401	1696	40
5	12826	0.12661780757835647	0.1617027912053641	1624	2074	40
6	12826	0.14930609699048808	0.2000623733042258	1915	2566	40
7	12826	0.1740215187899579	0.2424762201777639	2232	3110	40
8	12826	0.1905504444097926	0.27787307032590053	2444	3564	40
9	12826	0.20692343676906283	0.31451738655855294	2654	4034	40
10	12826	0.21885233120224543	0.3457040386714486	2807	4434	40
11	12826	0.23156089193825044	0.3748635583970061	2970	4808	40
12	12826	0.24302198658973959	0.4049586776859504	3117	5194	40
13	12826	0.2561203804771558	0.4400436613129581	3285	5644	40
14	12826	0.2653984094807422	0.46951504755964446	3404	6022	40
15	12826	0.27530017152658665	0.49789490098237954	3531	6386	40
16	12826	0.28605956650553566	0.5284578200530173	3669	6778	40
17	12826	0.2950257289879931	0.5540308747855918	3784	7106	40
18	12826	0.3027444253859348	0.5822547949477623	3883	7468	40
19	12826	0.30874785591766724	0.6037735849056604	3960	7744	40
20	12826	0.3168563854670201	0.6332449711523468	4064	8122	40
21	12826	0.32527678153750195	0.6610010915328239	4172	8478	40
22	12826	0.33221581163262126	0.6868860127865274	4261	8810	40
23	12826	0.33876500857632935	0.7098082020895057	4345	9104	40
24	12826	0.3468735381256822	0.7381880555122408	4449	9468	40
25	12826	0.35256510213628567	0.7636051769842508	4522	9794	40
26	12826	0.3600498986433806	0.7880866988928739	4618	10108	40
27	12826	0.36589739591454856	0.8136597536254483	4693	10436	40
28	12826	0.3718228598159988	0.8381412755340715	4769	10750	40
29	12826	0.3776703570871667	0.8635583970060814	4844	11076	40
30	12826	0.3825822547949478	0.8860127865273663	4907	11364	40
31	12826	0.3881178855449867	0.9114299079993763	4978	11690	40
32	12826	0.3938874161858725	0.9343520973023546	5052	11984	40
33	12826	0.398955247154218	0.9582098861687198	5117	12290	40
34	12826	0.40456884453453923	0.981443941992827	5189	12588	40
35	12826	0.40877904256978015	1.0034305317324186	5243	12870	40
36	12826	0.4136909402775612	1.0238577888663651	5306	13132	40
37	12826	0.42031810385155155	1.047559644472166	5391	13436	40
38	12826	0.426009667862155	1.0743801652892562	5464	13780	40
39	12826	0.431233432091065	1.1005769530640885	5531	14116	40
40	12826	0.43567753001715265	1.1216279432402931	5588	14386	40
41	12826	0.4387961952284422	1.1415874005925464	5628	14642	40
42	12826	0.44316232652424764	1.1645095898955247	5684	14936	40
43	12826	0.44760642445033527	1.1872758459379387	5741	15228	40
44	12826	0.4525962887883986	1.2097302354592234	5805	15516	40
45	12826	0.456650553563075	1.2292218930297834	5857	15766	40
46	12826	0.4592234523623889	1.2510525495088103	5890	16046	40
47	12826	0.46351161702791205	1.2724154062061437	5945	16320	40
48	12826	0.4683455481054109	1.296273195072509	6007	16626	40
49	12826	0.47185404646811163	1.3191953843754873	6052	16920	40
50	12826	0.47458287852799	1.3383751754249182	6087	17166	40
51	12826	0.47699984406673945	1.3592702323405583	6118	17434	40
52	12826	0.48105410884141586	1.3804771557773272	6170	17706	40
53	12826	0.4857321066583502	1.4027756120380477	6230	17992	40
54	12826	0.4896304381724622	1.4211757367846563	6280	18228	40
55	12826	0.4930609699048807	1.4400436613129581	6324	18470	40
56	12826	0.4969593014189927	1.462498050834243	6374	18758	40
57	12826	0.4994542335880243	1.4815219086231093	6406	19002	40
58	12826	0.5031186652112896	1.501949165757056	6453	19264	40
59	12826	0.5064712303134259	1.5203492905036644	6496	19500	40
60	12826	0.5095898955247155	1.5420240137221268	6536	19778	40
61	12826	0.5127865273662873	1.5598004054264776	6577	20006	40
62	12826	0.514345859971932	1.578512396694215	6597	20246	40
63	12826	0.5171526586620926	1.5976921877436456	6633	20492	40
64	12826	0.5200374239825355	1.6157804459691252	6670	20724	40
65	12826	0.5230781225635428	1.635272103539685	6709	20974	40
66	12826	0.5254950881022922	1.6516450958989553	6740	21184	40
67	12826	0.5281459535318883	1.6683299547793544	6774	21398	40
68	12826	0.5316544518945892	1.6873538125682208	6819	21642	40
69	12826	0.5330578512396694	1.70403867144862	6837	21856	40
70	12826	0.5366443162326524	1.7224387961952285	6883	22092	40
71	12826	0.5389053485108374	1.7388117885544987	6912	22302	40
72	12826	0.5416341805707158	1.757211913301107	6947	22538	40
73	12826	0.5444409792608763	1.7729611726181194	6983	22740	40
74	12826	0.547247777951037	1.7908934975830344	7019	22970	40
75	12826	0.5506003430531733	1.8078902229845626	7062	23188	40
76	12826	0.5525495088102292	1.8241072820832684	7087	23396	40
77	12826	0.5545766411975674	1.8398565414002808	7113	23598	40
78	12826	0.5556681740215188	1.8560736004989864	7127	23806	40
79	12826	0.5585529393419616	1.8747855917667238	7164	24046	40
80	12826	0.5608919382504288	1.891470450647123	7194	24260	40
81	12826	0.563542803680025	1.9076875097458288	7228	24468	40
82	12826	0.5658818025884921	1.9239045688445346	7258	24676	40
83	12826	0.5673631685638547	1.93871822859816	7277	24866	40
84	12826	0.570092000623733	1.9552471542179948	7312	25078	40
85	12826	0.5719631997505068	1.9727116794012163	7336	25302	40
86	12826	0.5737564322469982	1.9900202713238735	7359	25524	40
87	12826	0.5778106970216748	2.0074847965070948	7411	25748	40
88	12826	0.5794479962576018	2.023857788866365	7432	25958	40
89	12826	0.5818649617963512	2.0428816466552315	7463	26202	40
90	12826	0.5839700608139716	2.056291907063777	7490	26374	40
91	12826	0.5849056603773585	2.071261500077967	7502	26566	40
92	12826	0.5865429596132855	2.0846717604865117	7523	26738	40
93	12826	0.5887260252611882	2.100109153282395	7551	26936	40
94	12826	0.5909870575393732	2.1152346795571497	7580	27130	40
95	12826	0.592546390145018	2.1314517386558554	7600	27338	40
96	12826	0.5942616560112272	2.1467331981911744	7622	27534	40
97	12826	0.5957430219865898	2.1615468579447996	7641	27724	40
98	12826	0.5966006549196944	2.175113051613909	7652	27898	40
99	12826	0.5980040542647747	2.189147045064712	7670	28078	40
100	12826	0.5996413535007017	2.201465772649306	7691	28236	40
1	12826	0.021986589739591455	0.02261032278184937	282	290	41
2	12826	0.05496647434897864	0.05956650553563075	705	764	41
3	12826	0.08202089505691564	0.09262435677530018	1052	1188	41
4	12826	0.10221425230001559	0.12240760954311555	1311	1570	41
5	12826	0.1241228754093248	0.1537501949165757	1592	1972	41
6	12826	0.14431623265242477	0.18945891158584127	1851	2430	41
7	12826	0.16801808825822548	0.23124902541712147	2155	2966	41
8	12826	0.1859504132231405	0.26555434274130674	2385	3406	41
9	12826	0.2010759394978949	0.2967409948542024	2579	3806	41
10	12826	0.21627943240293154	0.3283954467487915	2774	4212	41
11	12826	0.22945579292062998	0.3580227662560424	2943	4592	41
12	12826	0.2420863870263527	0.38998908467176047	3105	5002	41
13	12826	0.25230001559332604	0.42117573678465614	3236	5402	41
14	12826	0.2621238110088882	0.4525183221581163	3362	5804	41
15	12826	0.2738967721815063	0.48432870731326993	3513	6212	41
16	12826	0.2823951348822704	0.5099017620458444	3622	6540	41
17	12826	0.2922189302978325	0.5382816154685794	3748	6904	41
18	12826	0.3007952596288788	0.5669733354124434	3858	7272	41
19	12826	0.30913768906907846	0.592546390145018	3965	7600	41
20	12826	0.31670045220645565	0.624824575081865	4062	8014	41
21	12826	0.324653048495244	0.6527366287229066	4164	8372	41
22	12826	0.3344768439108062	0.682519881490722	4290	8754	41
23	12826	0.3424294401995946	0.711211601434586	4392	9122	41
24	12826	0.35007016996725404	0.7372524559488539	4490	9456	41
25	12826	0.3570092000623733	0.7629814439419929	4579	9786	41
26	12826	0.3643380633089038	0.7880866988928739	4673	10108	41
27	12826	0.37065336036176516	0.8127241540620614	4754	10424	41
28	12826	0.37720255730547325	0.8397006081397163	4838	10770	41
29	12826	0.38250428816466553	0.8654295961328551	4906	11100	41
30	12826	0.3878060190238578	0.8886636519569624	4974	11398	41
31	12826	0.3941992827070014	0.91330110712615	5056	11714	41
32	12826	0.398643380633089	0.9349758303446125	5113	11992	41
33	12826	0.40300951192889445	0.9588336192109777	5169	12298	41
34	12826	0.4089349758303446	0.9831592078590363	5245	12610	41
35	12826	0.41400280679869017	1.0065491969437081	5310	12910	41
36	12826	0.41860283798534226	1.0299391860283797	5369	13210	41
37	12826	0.4234367690628411	1.0492749103383752	5431	13458	41
38	12826	0.4288164665523156	1.075939497894901	5500	13800	41
39	12826	0.43388429752066116	1.1005769530640885	5565	14116	41
40	12826	0.4397317947918291	1.1253703414938407	5640	14434	41
41	12826	0.44347419304537655	1.1459535318883518	5688	14698	41
42	12826	0.44869795727428663	1.1687197879307656	5755	14990	41
43	12826	0.4522844222672696	1.1900826446280992	5801	15264	41
44	12826	0.4553251208482769	1.208950569156401	5840	15506	41
45	12826	0.45867768595041325	1.2293778262903476	5883	15768	41
46	12826	0.46226415094339623	1.2521440823327616	5929	16060	41
47	12826	0.4665523156089194	1.2736628722906596	5984	16336	41
48	12826	0.4699828473413379	1.2958053952908155	6028	16620	41
49	12826	0.4744269452674255	1.3187275845937938	6085	16914	41
50	12826	0.4780913768906908	1.3385311086854825	6132	17168	41
51	12826	0.48206767503508496	1.3600498986433807	6183	17444	41
52	12826	0.48534227350693904	1.3798534227350694	6225	17698	41
53	12826	0.48908467176048653	1.4016840792140963	6273	17978	41
54	12826	0.49235927023234055	1.4228910026508654	6315	18250	41
55	12826	0.4956338687041946	1.4448775923904569	6357	18532	41
56	12826	0.49906440043661315	1.4651489162638391	6401	18792	41
57	12826	0.5018711991267737	1.484016840792141	6437	19034	41
58	12826	0.5037423982535475	1.5038203648838298	6461	19288	41
59	12826	0.5078746296585062	1.5259628878839857	6514	19572	41
60	12826	0.5122407609543116	1.5462342117573677	6570	19832	41
61	12826	0.5147356931233432	1.563230937158896	6602	20050	41
62	12826	0.5169967254015282	1.5802276625604241	6631	20268	41
63	12826	0.5199594573522532	1.5978481210042101	6669	20494	41
64	12826	0.5217526898487448	1.614065180102916	6692	20702	41
65	12826	0.523779822236083	1.631997505067831	6718	20932	41
66	12826	0.5261188211445501	1.650553563075004	6748	21170	41
67	12826	0.5276001871199126	1.6670824886948385	6767	21382	41
68	12826	0.5298612193980976	1.6850148136597536	6796	21612	41
69	12826	0.5321222516762826	1.7015437392795882	6825	21824	41
70	12826	0.5343053173241853	1.7196319975050678	6853	22056	41
71	12826	0.5360985498206767	1.7338219242164354	6876	22238	41
72	12826	0.5379697489474505	1.748635583970061	6900	22428	41
73	12826	0.5417121472009979	1.7664119756744114	6948	22656	41
74	12826	0.5434274130672072	1.7818493684702947	6970	22854	41
75	12826	0.5462342117573679	1.8000935599563388	7006	23088	41
76	12826	0.5494308435989397	1.8159987525339154	7047	23292	41
77	12826	0.5515359426165601	1.830500545766412	7074	23478	41
78	12826	0.5533291751130516	1.8465616716045532	7097	23684	41
79	12826	0.5555902073912365	1.8648058630905973	7126	23918	41
80	12826	0.5576173397785747	1.8808669889287386	7152	24124	41
81	12826	0.5583970060813972	1.8945891158584125	7162	24300	41
82	12826	0.5607360049898643	1.9109621082176829	7192	24510	41
83	12826	0.5630750038983315	1.9271791673163885	7222	24718	41
84	12826	0.5647902697645408	1.9416809605488852	7244	24904	41
85	12826	0.5668953687821612	1.9594573522532357	7271	25132	41
86	12826	0.5691564010603462	1.975206611570248	7300	25334	41
87	12826	0.5714174333385311	1.9912677374083891	7329	25540	41
88	12826	0.5732886324653048	2.00592546390145	7353	25728	41
89	12826	0.5752377982223609	2.0243255886480584	7378	25964	41
90	12826	0.5769530640885701	2.0371121160143457	7400	26128	41
91	12826	0.5786683299547793	2.053173241852487	7422	26334	41
92	12826	0.5799937626695775	2.0673631685638547	7439	26516	41
93	12826	0.5817869951660689	2.083112427880867	7462	26718	41
94	12826	0.583112427880867	2.09714642133167	7479	26898	41
95	12826	0.5851395602682052	2.1138312802120693	7505	27112	41
96	12826	0.587322625916108	2.1284890067051303	7533	27300	41
97	12826	0.5900514579759862	2.1459535318883516	7568	27524	41
98	12826	0.591610790581631	2.159987525339155	7588	27704	41
99	12826	0.5936379229689693	2.175113051613909	7614	27898	41
100	12826	0.5952752222048963	2.1903945111492282	7635	28094	41
1	12826	0.02331202245438952	0.023857788866365196	299	306	42
2	12826	0.060891938250428816	0.06564790269764541	781	842	42
3	12826	0.08623109309215655	0.09636675502884766	1106	1236	42
4	12826	0.10774988305005458	0.12895680648682364	1382	1654	42
5	12826	0.12739747388117886	0.15842819273351005	1634	2032	42
6	12826	0.14688913145173865	0.19179791049430844	1884	2460	42
7	12826	0.1688757211913301	0.23218462498050835	2166	2978	42
8	12826	0.18579447996257603	0.2666458755652581	2383	3420	42
9	12826	0.20037423982535474	0.29689692811476687	2570	3808	42
10	12826	0.21487603305785125	0.32901917979104944	2756	4220	42
11	12826	0.22774052705442072	0.3602058319039451	2921	4620	42
12	12826	0.23881178855449867	0.38749415250272884	3063	4970	42
13	12826	0.2508966162482458	0.42008420396070484	3218	5388	42
14	12826	0.26399501013566196	0.45423358802432556	3386	5826	42
15	12826	0.2738967721815063	0.48308124122875407	3513	6196	42
16	12826	0.2842663340090441	0.5134882270388273	3646	6586	42
17	12826	0.292374863558397	0.5357866832995478	3750	6872	42
18	12826	0.30165289256198347	0.5641665367222829	3869	7236	42
19	12826	0.31100888819585215	0.591610790581631	3989	7588	42
20	12826	0.3198191174177452	0.6231093092156557	4102	7992	42
21	12826	0.32722594729455795	0.6477467643848432	4197	8308	42
22	12826	0.33385311086854824	0.671760486511773	4282	8616	42
23	12826	0.33907687509745826	0.6954623421175736	4349	8920	42
24	12826	0.34554810541088415	0.7194760642445034	4432	9228	42
25	12826	0.3527990020271324	0.7445813191953844	4525	9550	42
26	12826	0.359504132231405	0.7703103071885233	4611	9880	42
27	12826	0.3650397629814439	0.7963511617027912	4682	10214	42
28	12826	0.3710431935131764	0.8219242164353656	4759	10542	42
29	12826	0.3780601902385779	0.8465616716045532	4849	10858	42
30	12826	0.3833619210977702	0.8680804615624512	4917	11134	42
31	12826	0.38874161858724465	0.8908467176048651	4986	11426	42
32	12826	0.3933416497738968	0.913612973647279	5045	11718	42
33	12826	0.3984094807422423	0.9373148292530796	5110	12022	42
34	12826	0.40246374551691877	0.9583658194292842	5162	12292	42
35	12826	0.4090909090909091	0.981755808513956	5247	12592	42
36	12826	0.41478247310151256	1.0057695306408858	5320	12900	42
37	12826	0.41938250428816465	1.0255730547325745	5379	13154	42
38	12826	0.4244503352565102	1.0509901762045843	5444	13480	42
39	12826	0.42967409948542024	1.0751598315920785	5511	13790	42
40	12826	0.4343520973023546	1.0969904880711057	5571	14070	42
41	12826	0.4398097614221113	1.1200686106346485	5641	14366	42
42	12826	0.44440979260876345	1.1425230001559332	5700	14654	42
43	12826	0.44713862466864185	1.1635739903321378	5735	14924	42
44	12826	0.45173865585529394	1.1871199126773742	5794	15226	42
45	12826	0.4565725869327928	1.2077031030718852	5856	15490	42
46	12826	0.4603929518166225	1.2321846249805084	5905	15804	42
47	12826	0.4631217838765009	1.2549508810229222	5940	16096	42
48	12826	0.4675658818025885	1.27506627163574	5997	16354	42
49	12826	0.4706065803835958	1.2961172618119445	6036	16624	42
50	12826	0.4734133790737564	1.3149851863402464	6072	16866	42
51	12826	0.4779354436301263	1.338998908467176	6130	17174	42
52	12826	0.4812880087322626	1.3600498986433807	6173	17444	42
53	12826	0.4854202401372213	1.3806330890378917	6226	17708	42
54	12826	0.48814907219709963	1.3968501481365976	6261	17916	42
55	12826	0.4914236706689537	1.4172774052705441	6303	18178	42
56	12826	0.4950101356619367	1.43801652892562	6349	18444	42
57	12826	0.4994542335880243	1.4590675191018245	6406	18714	42
58	12826	0.5034305317324185	1.4793388429752066	6457	18974	42
59	12826	0.5067051302042725	1.5008576329331047	6499	19250	42
60	12826	0.5089661624824575	1.5200374239825354	6528	19496	42
61	12826	0.512708560736005	1.5396850148136598	6576	19748	42
62	12826	0.5162170590987057	1.5588648058630905	6621	19994	42
63	12826	0.5191797910494308	1.577264930609699	6659	20230	42
64	12826	0.5218306564790269	1.5975362544830813	6693	20490	42
65	12826	0.5253391548417278	1.6185872446592857	6738	20760	42
66	12826	0.5278340870107594	1.634960237018556	6770	20970	42
67	12826	0.5310307188523312	1.6552315608919383	6811	21230	42
68	12826	0.5346171838453142	1.6739435521596757	6857	21470	42
69	12826	0.5368782161234992	1.6914080773428972	6886	21694	42
70	12826	0.5399968813347887	1.7088726025261187	6926	21918	42
71	12826	0.5421799469826915	1.7244659285825668	6954	22118	42
72	12826	0.543661312958054	1.7389677218150632	6973	22304	42
73	12826	0.5468579447996258	1.7561203804771557	7014	22524	42
74	12826	0.5494308435989397	1.7748323717448933	7047	22764	42
75	12826	0.5525495088102292	1.7929206299703726	7087	22996	42
76	12826	0.5550444409792609	1.8082020895056916	7119	23192	42
77	12826	0.5571495399968813	1.8256666146889131	7146	23416	42
78	12826	0.5590987057539373	1.8423514735693123	7171	23630	42
79	12826	0.5622173709652268	1.8599719320130983	7211	23856	42
80	12826	0.5647123031342586	1.8775923904568845	7243	24082	42
81	12826	0.5672072353032902	1.8899111180414783	7275	24240	42
82	12826	0.5683767347575238	1.9042569780134102	7290	24424	42
83	12826	0.5693903009511929	1.9200062373304225	7303	24626	42
84	12826	0.57172929985966	1.9355995633868703	7333	24826	42
85	12826	0.5732886324653048	1.9515047559644472	7353	25030	42
86	12826	0.5755496647434898	1.967098082020895	7382	25230	42
87	12826	0.5776547637611102	1.9833151411196008	7409	25438	42
88	12826	0.5800717292998596	1.9987525339154841	7440	25636	42
89	12826	0.5822547949477623	2.0171526586620927	7468	25872	42
90	12826	0.5842039607048184	2.033525651021363	7493	26082	42
91	12826	0.5865429596132855	2.049586776859504	7523	26288	42
92	12826	0.5887260252611882	2.064868236394823	7551	26484	42
93	12826	0.5902073912365507	2.0793700296273196	7570	26670	42
94	12826	0.5927802900358646	2.0958989552471543	7603	26882	42
95	12826	0.5941057227506628	2.111492281303602	7620	27082	42
96	12826	0.5952752222048963	2.1263059410572276	7635	27272	42
97	12826	0.597458287852799	2.142367066895369	7663	27478	42
98	12826	0.5996413535007017	2.1578044596912522	7691	27676	42
99	12826	0.6015905192577576	2.1754249181350382	7716	27902	42
100	12826	0.6038515515359426	2.190082644628099	7745	28090	42
1	12826	0.021284890067051303	0.021830656479026978	273	280	43
2	12826	0.054576641197567444	0.05863090597224388	700	752	43
3	12826	0.07937002962731951	0.08872602526118821	1018	1138	43
4	12826	0.10088881958521753	0.11928894433182598	1294	1530	43
5	12826	0.12498050834242944	0.15328239513488226	1603	1966	43
6	12826	0.14657726493060969	0.19023857788866366	1880	2440	43
7	12826	0.1732418524871355	0.2353032901917979	2222	3018	43
8	12826	0.1901606112583814	0.27054420707937005	2439	3470	43
9	12826	0.20513020427257134	0.30219865897395914	2631	3876	43
10	12826	0.21970996413535007	0.3349446436924996	2818	4296	43
11	12826	0.23304225791361297	0.3642600966786215	2989	4672	43
12	12826	0.24411351941369094	0.3926399501013566	3131	5036	43
13	12826	0.2547949477623577	0.42538593481989706	3268	5456	43
14	12826	0.2663340090441291	0.4593793856229534	3416	5892	43
15	12826	0.27576797130828007	0.4869795727428661	3537	6246	43
16	12826	0.283564634336504	0.5141119600810853	3637	6594	43
17	12826	0.292374863558397	0.541400280679869	3750	6944	43
18	12826	0.30063932636831436	0.5702479338842975	3856	7314	43
19	12826	0.3085139560268205	0.5953531888351785	3957	7636	43
20	12826	0.31654451894589114	0.6232652424762202	4060	7994	43
21	12826	0.3241072820832684	0.649306096990488	4157	8328	43
22	12826	0.33322937782629036	0.6767503508498363	4274	8680	43
23	12826	0.33884297520661155	0.6995166068922501	4346	8972	43
24	12826	0.3467176048651177	0.7269608607515983	4447	9324	43
25	12826	0.3521752689848745	0.7533135817869951	4517	9662	43
26	12826	0.35810073288632466	0.7771713706533604	4593	9968	43
27	12826	0.3643380633089038	0.801496959301419	4673	10280	43
28	12826	0.36924996101668484	0.8259784812100421	4736	10594	43
29	12826	0.3748635583970061	0.8503040698581007	4808	10906	43
30	12826	0.3805551224076095	0.8740059254639014	4881	11210	43
31	12826	0.3868704194604709	0.8991111804147824	4962	11532	43
32	12826	0.39100265086542957	0.9204740371121161	5015	11806	43
33	12826	0.3963823483549041	0.9424606268517075	5084	12088	43
34	12826	0.400904412911274	0.9630438172462186	5142	12352	43
35	12826	0.4076875097458288	0.989240605021051	5229	12688	43
36	12826	0.4134570403867145	1.0130983938874163	5303	12994	43
37	12826	0.4169655387494153	1.0327459847185405	5348	13246	43
38	12826	0.42156556993606736	1.0569156401060347	5407	13556	43
39	12826	0.42671136753469513	1.0804615624512708	5473	13858	43
40	12826	0.43263683143614534	1.1047871510993295	5549	14170	43
41	12826	0.43770466240449085	1.1264618743177919	5614	14448	43
42	12826	0.44144706065803835	1.1493840636207704	5662	14742	43
43	12826	0.44565725869327927	1.170435053796975	5716	15012	43
44	12826	0.4501013566193669	1.1942928426633401	5773	15318	43
45	12826	0.45415562139404336	1.2147200997972867	5825	15580	43
46	12826	0.4568844534539217	1.23467955714954	5860	15836	43
47	12826	0.4598471854046468	1.2579136129736472	5898	16134	43
48	12826	0.46553874941525025	1.2775612038047715	5971	16386	43
49	12826	0.4685794479962576	1.3006393263683143	6010	16682	43
50	12826	0.47177607983782943	1.32137845002339	6051	16948	43
51	12826	0.47583034461250584	1.3433650397629815	6103	17230	43
52	12826	0.4789490098237954	1.3636363636363635	6143	17490	43
53	12826	0.4811320754716981	1.3839076875097458	6171	17750	43
54	12826	0.4842507406829877	1.4037112116014345	6211	18004	43
55	12826	0.4874473725245595	1.4238266022142523	6252	18262	43
56	12826	0.4910338375175425	1.4448775923904569	6298	18532	43
57	12826	0.4936847029471386	1.4651489162638391	6332	18792	43
58	12826	0.4962576017464525	1.4844846405738343	6365	19040	43
59	12826	0.5	1.5053796974894744	6413	19308	43
60	12826	0.5030406985810073	1.5247154217994698	6452	19556	43
61	12826	0.5062373304225791	1.5434274130672072	6493	19796	43
62	12826	0.5084203960704818	1.5615156712926868	6521	20028	43
63	12826	0.51044752845782	1.5777327303913924	6547	20236	43
64	12826	0.5130204272571339	1.595509122095743	6580	20464	43
65	12826	0.5152814595353189	1.6139092468423515	6609	20700	43
66	12826	0.5174645251832216	1.628722906595977	6637	20890	43
67	12826	0.5201933572431	1.6471230313425853	6672	21126	43
68	12826	0.5236238889755185	1.6661468891314517	6716	21370	43
69	12826	0.5254950881022922	1.6836114143146734	6740	21594	43
70	12826	0.529003586464993	1.7023234055824108	6785	21834	43
71	12826	0.5311866521128957	1.7172929985966006	6813	22026	43
72	12826	0.5339934508030563	1.733665990955871	6849	22236	43
73	12826	0.5356307500389833	1.7501949165757056	6870	22448	43
74	12826	0.5375019491657571	1.7670357087166693	6894	22664	43
75	12826	0.5410104475284578	1.7845002338998908	6939	22888	43
76	12826	0.543349446436925	1.7997816934352098	6969	23084	43
77	12826	0.5444409792608763	1.8144394199282707	6983	23272	43
78	12826	0.5462342117573679	1.830188679245283	7006	23474	43
79	12826	0.5486511772961172	1.8513956026820522	7037	23746	43
80	12826	0.5513800093559956	1.8708872602526119	7072	23996	43
81	12826	0.553796974894745	1.8853890534851083	7103	24182	43
82	12826	0.5566037735849056	1.9017620458443787	7139	24392	43
83	12826	0.559644472165913	1.9181350382036488	7178	24602	43
84	12826	0.5633089037891782	1.9334164977389676	7225	24798	43
85	12826	0.5665835022610323	1.9510369561827539	7267	25024	43
86	12826	0.5683767347575238	1.9681896148448463	7290	25244	43
87	12826	0.5704818337751443	1.9836270076407299	7317	25442	43
88	12826	0.572353032901918	1.9976610010915328	7341	25622	43
89	12826	0.5741462653984095	2.0154373927958833	7364	25850	43
90	12826	0.5766411975674411	2.032901917979105	7396	26074	43
91	12826	0.5788242632153439	2.048183377514424	7424	26270	43
92	12826	0.5810852954935287	2.0631529705286136	7453	26462	43
93	12826	0.5830344612505848	2.077498830500546	7478	26646	43
94	12826	0.5845937938562296	2.0932480898175583	7498	26848	43
95	12826	0.5858412599407453	2.106658350226103	7514	27020	43
96	12826	0.5876344924372369	2.1197567441135194	7537	27188	43
97	12826	0.5889599251520349	2.135661936691096	7554	27392	43
