entrez_id	gene_symbol	is_methylarginine_protein	contributing_term_count	contributing_term_ids	contributing_term_names
1	A1BG	False	1	C0002736	Amyotrophic Lateral Sclerosis
29974	A1CF	True	1	C0002736	Amyotrophic Lateral Sclerosis
8086	AAAS	False	3	C0085084;C0338451;C1833662	Motor Neuron Disease;Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
22848	AAK1	True	1	C0002736	Amyotrophic Lateral Sclerosis
57505	AARS2	True	1	C0338451	Frontotemporal dementia
26574	AATF	False	1	C0002736	Amyotrophic Lateral Sclerosis
5243	ABCB1	False	1	C0002736	Amyotrophic Lateral Sclerosis
1244	ABCC2	False	1	C0002736	Amyotrophic Lateral Sclerosis
6833	ABCC8	False	1	C0002736	Amyotrophic Lateral Sclerosis
10060	ABCC9	False	1	C0002736	Amyotrophic Lateral Sclerosis
215	ABCD1	False	1	C4082299	Bulbar palsy
9619	ABCG1	False	4	C1842675;C1862939;C1862941;C3542025	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
9429	ABCG2	False	1	C0002736	Amyotrophic Lateral Sclerosis
25	ABL1	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
31	ACACA	True	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
39	ACAT2	True	1	C0002736	Amyotrophic Lateral Sclerosis
65057	ACD	True	1	C0002736	Amyotrophic Lateral Sclerosis
1636	ACE	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
43	ACHE	False	3	C0002736;C0085084;C0338451	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia
55	ACP3	False	1	C0002736	Amyotrophic Lateral Sclerosis
58	ACTA1	True	3	C0002736;C1833662;C4082299	Amyotrophic Lateral Sclerosis;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Bulbar palsy
60	ACTB	True	4	C0002736;C0085084;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
89	ACTN3	True	1	C0002736	Amyotrophic Lateral Sclerosis
95	ACY1	True	1	C0002736	Amyotrophic Lateral Sclerosis
100	ADA	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
9509	ADAMTS2	True	1	C0338451	Frontotemporal dementia
9508	ADAMTS3	False	1	C0002736	Amyotrophic Lateral Sclerosis
9507	ADAMTS4	False	1	C0002736	Amyotrophic Lateral Sclerosis
103	ADAR	True	1	C0002736	Amyotrophic Lateral Sclerosis
104	ADARB1	False	3	C0002736;C0338451;C1862941	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Amyotrophic Lateral Sclerosis, Sporadic
105	ADARB2	False	1	C0002736	Amyotrophic Lateral Sclerosis
116	ADCYAP1	False	1	C0002736	Amyotrophic Lateral Sclerosis
117	ADCYAP1R1	False	1	C0002736	Amyotrophic Lateral Sclerosis
120	ADD3	True	1	C4021584	Frontotemporal cerebral atrophy
283383	ADGRD1	False	4	C1842675;C1862939;C1862941;C3542025	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
128	ADH5	False	1	C0002736	Amyotrophic Lateral Sclerosis
9370	ADIPOQ	False	1	C0002736	Amyotrophic Lateral Sclerosis
133	ADM	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
2334	AFF2	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
177	AGER	False	1	C0002736	Amyotrophic Lateral Sclerosis
3267	AGFG1	True	1	C0002736	Amyotrophic Lateral Sclerosis
27161	AGO2	False	1	C0002736	Amyotrophic Lateral Sclerosis
375790	AGRN	True	1	C4082299	Bulbar palsy
23287	AGTPBP1	True	3	C0085084;C0270764;C4024896	Motor Neuron Disease;Motor Neuron Disease, Lower;Motor neuron atrophy
196	AHR	True	1	C0002736	Amyotrophic Lateral Sclerosis
10598	AHSA1	True	1	C0002736	Amyotrophic Lateral Sclerosis
199	AIF1	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
9131	AIFM1	True	1	C0085084	Motor Neuron Disease
7965	AIMP2	True	1	C0002736	Amyotrophic Lateral Sclerosis
205	AK4	True	1	C0002736	Amyotrophic Lateral Sclerosis
1109	AKR1C4	False	3	C0751072;C3811918;C4011788	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia;Behavioral variant of frontotemporal dementia
207	AKT1	False	3	C0002736;C4522181;C4551993	Amyotrophic Lateral Sclerosis;Brachial Amyotrophic Diplegia;Amyotrophic Lateral Sclerosis, Familial
10000	AKT3	False	2	C0002736;C4551993	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Familial
210	ALAD	False	1	C0002736	Amyotrophic Lateral Sclerosis
213	ALB	True	3	C0002736;C0338451;C1833662	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
5832	ALDH18A1	True	1	C4025723	Abnormal upper motor neuron morphology
8854	ALDH1A2	True	1	C0002736	Amyotrophic Lateral Sclerosis
56052	ALG1	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
246	ALOX15	False	1	C0002736	Amyotrophic Lateral Sclerosis
240	ALOX5	False	1	C0002736	Amyotrophic Lateral Sclerosis
248	ALPI	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
250	ALPP	False	2	C0002736;C1862939	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1
57679	ALS2	True	11	C0002736;C0085084;C0521659;C1859807;C1862940;C1862941;C1865412;C3468114;C4024896;C4025723;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor Neuron Disease, Upper;AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder);Amyotrophic Lateral Sclerosis, Autosomal Recessive;Amyotrophic Lateral Sclerosis, Sporadic;Abnormal lower motor neuron morphology;Juvenile amyotrophic lateral sclerosis;Motor neuron atrophy;Abnormal upper motor neuron morphology;Amyotrophic Lateral Sclerosis, Familial
259173	ALS2CL	True	2	C0002736;C1859807	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder)
10189	ALYREF	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
273	AMPH	False	1	C0002736	Amyotrophic Lateral Sclerosis
283	ANG	False	5	C0002736;C0085084;C1862939;C1862941;C2678468	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis 9
284	ANGPT1	False	2	C0002736;C0543859	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Guam Form
288	ANK3	True	4	C1842675;C1862939;C1862941;C3542025	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
27063	ANKRD1	False	1	C0002736	Amyotrophic Lateral Sclerosis
26287	ANKRD2	False	1	C0002736	Amyotrophic Lateral Sclerosis
290	ANPEP	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
301	ANXA1	True	1	C0085084	Motor Neuron Disease
311	ANXA11	True	2	C0002736;C4693381	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 23
26	AOC1	False	1	C0002736	Amyotrophic Lateral Sclerosis
317	APAF1	False	1	C4551993	Amyotrophic Lateral Sclerosis, Familial
325	APCS	False	1	C0002736	Amyotrophic Lateral Sclerosis
328	APEX1	True	4	C0002736;C0338451;C1862941;C4024896	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Amyotrophic Lateral Sclerosis, Sporadic;Motor neuron atrophy
51107	APH1A	False	1	C0002736	Amyotrophic Lateral Sclerosis
335	APOA1	False	1	C0002736	Amyotrophic Lateral Sclerosis
338	APOB	True	1	C0002736	Amyotrophic Lateral Sclerosis
341	APOC1	False	2	C0338451;C4011788	Frontotemporal dementia;Behavioral variant of frontotemporal dementia
347	APOD	False	1	C0338451	Frontotemporal dementia
348	APOE	False	10	C0002736;C0085084;C0338451;C0543859;C0751072;C1833296;C1833662;C1862941;C3811918;C4011788	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis, Guam Form;Frontotemporal Lobar Degeneration;FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Amyotrophic Lateral Sclerosis, Sporadic;GRN-related frontotemporal dementia;Behavioral variant of frontotemporal dementia
351	APP	True	8	C0002736;C0085084;C0338451;C0751072;C1833662;C3811918;C4011788;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Frontotemporal Lobar Degeneration;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;GRN-related frontotemporal dementia;Behavioral variant of frontotemporal dementia;Amyotrophic Lateral Sclerosis, Familial
353	APRT	True	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
54840	APTX	False	1	C0002736	Amyotrophic Lateral Sclerosis
360	AQP3	False	1	C4522181	Brachial Amyotrophic Diplegia
361	AQP4	False	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
367	AR	True	6	C0002736;C0085084;C0270763;C0270764;C4024896;C4082299	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Familial Motor Neuron Disease;Motor Neuron Disease, Lower;Motor neuron atrophy;Bulbar palsy
116984	ARAP2	False	1	C0002736	Amyotrophic Lateral Sclerosis
383	ARG1	True	1	C0002736	Amyotrophic Lateral Sclerosis
83478	ARHGAP24	False	1	C0002736	Amyotrophic Lateral Sclerosis
9181	ARHGEF2	True	4	C0002736;C0751072;C1859807;C3811918	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder);GRN-related frontotemporal dementia
64283	ARHGEF28	True	5	C0002736;C0085084;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
8874	ARHGEF7	False	1	C0002736	Amyotrophic Lateral Sclerosis
10777	ARPP21	True	1	C0002736	Amyotrophic Lateral Sclerosis
410	ARSA	True	1	C4082299	Bulbar palsy
427	ASAH1	False	2	C0085084;C4024896	Motor Neuron Disease;Motor neuron atrophy
50807	ASAP1	False	1	C0002736	Amyotrophic Lateral Sclerosis
8853	ASAP2	False	1	C0002736	Amyotrophic Lateral Sclerosis
51008	ASCC1	True	1	C0002736	Amyotrophic Lateral Sclerosis
434	ASIP	False	1	C0002736	Amyotrophic Lateral Sclerosis
443	ASPA	False	1	C0002736	Amyotrophic Lateral Sclerosis
259266	ASPM	True	1	C0002736	Amyotrophic Lateral Sclerosis
80150	ASRGL1	False	1	C0002736	Amyotrophic Lateral Sclerosis
84896	ATAD1	True	2	C0002736;C4551951	Amyotrophic Lateral Sclerosis;Inclusion Body Myopathy with Early-Onset Paget Disease with or without Frontotemporal Dementia 1
79969	ATAT1	True	1	C0002736	Amyotrophic Lateral Sclerosis
22926	ATF6	False	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
22863	ATG14	False	1	C0002736	Amyotrophic Lateral Sclerosis
23192	ATG4B	True	3	C0002736;C0751072;C3811918	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
9474	ATG5	False	2	C0002736;C1833662	Amyotrophic Lateral Sclerosis;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
10533	ATG7	True	3	C0002736;C0338451;C1833662	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
51062	ATL1	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
472	ATM	True	1	C0002736	Amyotrophic Lateral Sclerosis
23400	ATP13A2	False	1	C0002736	Amyotrophic Lateral Sclerosis
498	ATP5F1A	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
538	ATP7A	False	3	C0002736;C0085084;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor neuron atrophy
374868	ATP9B	False	1	C0338451	Frontotemporal dementia
26033	ATRNL1	False	1	C0002736	Amyotrophic Lateral Sclerosis
6310	ATXN1	True	5	C0002736;C1862941;C4024896;C4082299;C4551993	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic;Motor neuron atrophy;Bulbar palsy;Amyotrophic Lateral Sclerosis, Familial
6311	ATXN2	True	11	C0002736;C0085084;C0338451;C0393554;C0543859;C0751072;C1843792;C1862941;C3149907;C3811918;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form;Frontotemporal Lobar Degeneration;FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS, SUSCEPTIBILITY TO, 13;GRN-related frontotemporal dementia;Amyotrophic Lateral Sclerosis, Familial
4287	ATXN3	True	3	C0002736;C1865412;C4551993	Amyotrophic Lateral Sclerosis;Abnormal lower motor neuron morphology;Amyotrophic Lateral Sclerosis, Familial
6315	ATXN8OS	False	1	C0749870	Upper motor neuron signs
113451	AZIN2	False	1	C0002736	Amyotrophic Lateral Sclerosis
2583	B4GALNT1	False	1	C0033790	Pseudobulbar Palsy
572	BAD	True	1	C4522181	Brachial Amyotrophic Diplegia
573	BAG1	True	3	C0002736;C0751072;C3811918	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
9531	BAG3	True	1	C0002736	Amyotrophic Lateral Sclerosis
8314	BAP1	False	1	C0338451	Frontotemporal dementia
581	BAX	True	1	C0002736	Amyotrophic Lateral Sclerosis
583	BBS2	False	1	C0002736	Amyotrophic Lateral Sclerosis
590	BCHE	False	1	C0338451	Frontotemporal dementia
8915	BCL10	False	1	C0002736	Amyotrophic Lateral Sclerosis
64919	BCL11B	True	1	C0002736	Amyotrophic Lateral Sclerosis
596	BCL2	False	5	C0002736;C0085084;C1862939;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;AMYOTROPHIC LATERAL SCLEROSIS 1;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
598	BCL2L1	False	4	C0002736;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
627	BDNF	False	6	C0002736;C0085084;C0751072;C1862941;C3811918;C4522181	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal Lobar Degeneration;Amyotrophic Lateral Sclerosis, Sporadic;GRN-related frontotemporal dementia;Brachial Amyotrophic Diplegia
8678	BECN1	True	1	C0002736	Amyotrophic Lateral Sclerosis
23299	BICD2	True	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
8548	BLZF1	False	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
652	BMP4	False	1	C0002736	Amyotrophic Lateral Sclerosis
9790	BMS1	True	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
662	BNIP1	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
665	BNIP3L	False	1	C0002736	Amyotrophic Lateral Sclerosis
140683	BPIFA2	False	3	C0338451;C0751072;C3811918	Frontotemporal dementia;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
673	BRAF	True	1	C4522181	Brachial Amyotrophic Diplegia
672	BRCA1	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
8019	BRD3	True	1	C1865409	Amyotrophic Lateral Sclerosis 4, Juvenile
23476	BRD4	True	1	C4024896	Motor neuron atrophy
26580	BSCL2	False	5	C0002736;C0085084;C3468114;C3661519;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Juvenile amyotrophic lateral sclerosis;Hereditary Motor Neuronopathy;Motor neuron atrophy
682	BSG	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
84280	BTBD10	False	1	C0002736	Amyotrophic Lateral Sclerosis
56244	BTNL2	False	1	C0338451	Frontotemporal dementia
83636	C19orf12	False	5	C0002736;C0085084;C0270764;C1865412;C3468114	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor Neuron Disease, Lower;Abnormal lower motor neuron morphology;Juvenile amyotrophic lateral sclerosis
713	C1QB	False	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
718	C3	False	1	C0002736	Amyotrophic Lateral Sclerosis
728	C5AR1	False	1	C0002736	Amyotrophic Lateral Sclerosis
203228	C9orf72	False	21	C0002736;C0085084;C0338451;C0393554;C0543859;C0751072;C1839042;C1842675;C1862939;C1862941;C1865412;C2678468;C3542025;C3811918;C3888102;C4011788;C4021584;C4024896;C4025723;C4082299;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form;Frontotemporal Lobar Degeneration;Upper motor neuron dysfunction;AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Abnormal lower motor neuron morphology;Amyotrophic Lateral Sclerosis 9;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE;GRN-related frontotemporal dementia;Frontotemporal Dementia With Motor Neuron Disease;Behavioral variant of frontotemporal dementia;Frontotemporal cerebral atrophy;Motor neuron atrophy;Abnormal upper motor neuron morphology;Bulbar palsy;Amyotrophic Lateral Sclerosis, Familial
23523	CABIN1	True	1	C0002736	Amyotrophic Lateral Sclerosis
773	CACNA1A	True	2	C0002736;C4082299	Amyotrophic Lateral Sclerosis;Bulbar palsy
8912	CACNA1H	False	1	C0002736	Amyotrophic Lateral Sclerosis
779	CACNA1S	False	1	C0002736	Amyotrophic Lateral Sclerosis
27101	CACYBP	True	1	C0002736	Amyotrophic Lateral Sclerosis
793	CALB1	False	1	C0002736	Amyotrophic Lateral Sclerosis
794	CALB2	False	4	C0002736;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
10241	CALCOCO2	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
811	CALR	True	1	C0002736	Amyotrophic Lateral Sclerosis
57172	CAMK1G	False	3	C0002736;C0393554;C0543859	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form
815	CAMK2A	False	1	C0338451	Frontotemporal dementia
814	CAMK4	False	1	C0002736	Amyotrophic Lateral Sclerosis
23261	CAMTA1	True	5	C0002736;C1842675;C1862939;C1862941;C3542025	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
10487	CAP1	False	1	C4024896	Motor neuron atrophy
822	CAPG	False	1	C0002736	Amyotrophic Lateral Sclerosis
823	CAPN1	True	3	C0002736;C1839042;C4021255	Amyotrophic Lateral Sclerosis;Upper motor neuron dysfunction;Weakness due to upper motor neuron dysfunction
824	CAPN2	True	1	C0002736	Amyotrophic Lateral Sclerosis
114769	CARD16	False	1	C0002736	Amyotrophic Lateral Sclerosis
10498	CARM1	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
834	CASP1	False	4	C0002736;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
100506742	CASP12	False	1	C0002736	Amyotrophic Lateral Sclerosis
835	CASP2	True	1	C0338451	Frontotemporal dementia
836	CASP3	False	3	C0002736;C0338451;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Amyotrophic Lateral Sclerosis, Familial
837	CASP4	False	2	C1862939;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Familial
841	CASP8	False	1	C1859807	AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder)
842	CASP9	True	1	C0002736	Amyotrophic Lateral Sclerosis
846	CASR	False	1	C0002736	Amyotrophic Lateral Sclerosis
831	CAST	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
54897	CASZ1	True	3	C0002736;C0030442;C0270764	Amyotrophic Lateral Sclerosis;Progressive bulbar palsy;Motor Neuron Disease, Lower
847	CAT	True	6	C0002736;C0085084;C0751072;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
857	CAV1	False	1	C0002736	Amyotrophic Lateral Sclerosis
873	CBR1	True	1	C0002736	Amyotrophic Lateral Sclerosis
875	CBS	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
55704	CCDC88A	False	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
6362	CCL18	False	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
6347	CCL2	False	4	C0002736;C0751072;C3811918;C4024896	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia;Motor neuron atrophy
10850	CCL27	False	1	C0002736	Amyotrophic Lateral Sclerosis
6351	CCL4	False	1	C0002736	Amyotrophic Lateral Sclerosis
388372	CCL4L1	False	1	C0002736	Amyotrophic Lateral Sclerosis
6355	CCL8	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
1490	CCN2	False	1	C0002736	Amyotrophic Lateral Sclerosis
595	CCND1	False	1	C0002736	Amyotrophic Lateral Sclerosis
899	CCNF	False	3	C0002736;C0338451;C1862941	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Amyotrophic Lateral Sclerosis, Sporadic
729230	CCR2	False	1	C0002736	Amyotrophic Lateral Sclerosis
9973	CCS	True	3	C0002736;C1862939;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Familial
929	CD14	False	1	C0002736	Amyotrophic Lateral Sclerosis
9332	CD163	False	1	C0002736	Amyotrophic Lateral Sclerosis
23607	CD2AP	True	2	C0002736;C4551993	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Familial
947	CD34	False	1	C0002736	Amyotrophic Lateral Sclerosis
948	CD36	False	1	C0002736	Amyotrophic Lateral Sclerosis
958	CD40	False	1	C0002736	Amyotrophic Lateral Sclerosis
959	CD40LG	False	3	C0002736;C0393554;C0543859	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form
961	CD47	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
966	CD59	False	1	C0002736	Amyotrophic Lateral Sclerosis
968	CD68	False	4	C0002736;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
924	CD7	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
998	CDC42	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
8317	CDC7	False	4	C0002736;C0338451;C0751072;C3811918	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
113130	CDCA5	False	1	C0085084	Motor Neuron Disease
983	CDK1	False	1	C0338451	Frontotemporal dementia
1017	CDK2	True	1	C0002736	Amyotrophic Lateral Sclerosis
1020	CDK5	False	4	C0002736;C0085084;C0338451;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Motor neuron atrophy
8851	CDK5R1	False	4	C0002736;C0085084;C0338451;C0751072	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Frontotemporal Lobar Degeneration
1021	CDK6	False	1	C0338451	Frontotemporal dementia
1025	CDK9	True	1	C0002736	Amyotrophic Lateral Sclerosis
1029	CDKN2A	True	1	C0002736	Amyotrophic Lateral Sclerosis
1032	CDKN2D	False	1	C0002736	Amyotrophic Lateral Sclerosis
1038	CDR1	False	3	C0751072;C3811918;C4011788	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia;Behavioral variant of frontotemporal dementia
1089	CEACAM4	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
4680	CEACAM6	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
1052	CEBPD	False	1	C0002736	Amyotrophic Lateral Sclerosis
1951	CELSR3	True	1	C0002736	Amyotrophic Lateral Sclerosis
201161	CENPV	False	1	C0002736	Amyotrophic Lateral Sclerosis
22994	CEP131	True	1	C0338451	Frontotemporal dementia
755	CFAP410	False	3	C0002736;C0393554;C0543859	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form
