ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	gene_ratio_num	bg_ratio_num	fold_enrichment	log2_fold_enrichment	target
C0026499	Monosomy	75/4384	201/16946	0.373134328358209	1.44232078657806	3.72665738180283	0.000215637318627006	0.0059621576507798	0.00505383524032063	RBM15/DDX17/NPM1/NES/CDKN2A/EWSR1/BRD2/VIM/SF3B1/KDM6A/PAX2/EVPL/SOD1/EGFR/ESR1/CAT/TP53/HSPB1/APP/RB1/IGF1R/HMBS/RRAS/ESD/BCR/TOP2A/FGF3/NCAM1/BRAF/ANXA7/NF1/CBL/GATA2/PML/GNA11/CTNNB1/NF2/CBS/FBN2/ADD1/MYH11/CDKN1A/STAT3/STAT5A/ATRX/EIF1AX/TMED10/RANBP2/SMARCA2/MECP2/STAT5B/NKX2-5/RARS1/RPS14/PSPH/RUNX1/MECOM/KMT2A/PTPN11/RING1/IKZF1/CBFB/PTGES3/HSPB2/TET2/CNKSR3/ASXL1/PDXP/CNDP2/DERL1/SHANK3/XPO5/AVEN/CHD7/JPT1	75	0.0171076642335766	0.0118612061843503	1.44232078657806	0.528392070082319	All methyl proteins
C0014518	Toxic Epidermal Necrolysis	55/4384	138/16946	0.398550724637681	1.54056582566381	3.76666307472654	0.000214786295885867	0.0059621576507798	0.00505383524032063	HLA-A/HLA-B/CUL4A/TCF19/CELF2/HLA-C/BAG6/SPTBN2/TRAF3IP2/SCO2/SPAG9/MT-CO2/SOD1/EGFR/LMNA/ALB/ANXA1/TP53/RB1/THBS1/CYP3A4/HMGB1/GSTM1/PARP1/MIF/AKR1B1/DSP/GJA1/APC/PML/CTNNB1/NOS2/NEDD4/PLXNA3/VCP/CASP9/GFER/PSMC5/RBX1/HSPG2/HDLBP/POU5F1/NUCB1/EP300/IKZF1/CUL1/DDX39B/PCM1/SETX/ELMO1/WASF1/COPS5/DERL1/RIPK3/CABIN1	55	0.0125456204379562	0.00814351469373303	1.54056582566381	0.623460327511858	All methyl proteins
C0025363	Mental Retardation, Psychosocial	55/4384	138/16946	0.398550724637681	1.54056582566381	3.76666307472654	0.000214786295885867	0.0059621576507798	0.00505383524032063	RAI1/DISC1/MEF2C/COL18A1/CIC/PDHX/WDR62/CACNA1G/LETM1/GNAS/PARP1/CCNA2/NF1/EEF1B2/APC/LAMA1/YY1/CASP2/FASN/MECP2/NRXN1/FMR1/PEX6/DYNC1H1/H3-4/KIF7/RABL6/LARP7/COQ5/ZCCHC8/CC2D1A/TAF2/CCBE1/MED13L/TSEN54/BBS7/ASCC3/LINS1/STAG1/PHIP/KIFBP/NSD1/INPP4A/TSEN34/NAA15/SCAPER/SHANK3/HYCC1/L2HGDH/CAPN10/CHD8/ZBTB40/POLR3B/TRMT1/DNMT3A	55	0.0125456204379562	0.00814351469373303	1.54056582566381	0.623460327511858	All methyl proteins
C1842364	Central hypotonia	25/4384	50/16946	0.5	1.9327098540146	3.90181147483682	0.000214969064213087	0.0059621576507798	0.00505383524032063	AGRN/MYO9A/IQSEC1/VAMP1/KDM6A/MEFV/PEX14/AIFM1/TUBB4A/BRAF/SOX5/PIGA/MECP2/SLC25A1/HNRNPK/H3-3A/PTPN11/MN1/SZT2/ASXL1/OXR1/TBCK/NSD1/SPAST/PLAA	25	0.00570255474452555	0.00295054880207719	1.9327098540146	0.950625070765367	All methyl proteins
C0022602	Actinic keratosis	52/4384	129/16946	0.403100775193798	1.55815368075596	3.75924863669873	0.00022624433024661	0.00623478599854519	0.0052849292220886	CDKN2A/VIM/CTNND1/PPT1/FHL1/SCO2/GRAP2/AHSA1/MT-CO2/EGFR/AK1/LMNA/TP53/HOXC4/GSTM1/AR/CDK4/PCNA/BRAF/H2AX/PRKCA/FLG/AK4/MAPK3/MAPK1/PEBP1/PTGS2/AHR/CDKN1A/STAT3/CDKN2B/MSH2/MKI67/CRK/MCM2/LIG4/SMARCA2/HK2/PPP5C/AK2/CSE1L/XPC/TP53BP1/AIMP2/LBR/IRF4/MAPK14/PDCD4/ENDOV/TXNDC5/AK3/POLDIP2	52	0.0118613138686131	0.00761241590935914	1.55815368075596	0.639837533483205	All methyl proteins
C1112256	Sensorimotor neuropathy	38/4384	87/16946	0.436781609195402	1.68834424028861	3.8025599399278	0.000229935777781044	0.00631567021207803	0.00535349089265839	ATXN2/SLC12A6/OPA1/ATP1A1/KIF1A/DNM1L/SPTLC2/RNASEH1/BAG3/AIFM1/SOD1/MT-ND5/NEFL/UCHL1/NEFH/XRCC1/MAG/AHCY/RFC1/IGHMBP2/HADHA/RPIA/HINT1/MRE11/DNM2/POLG/HADHB/KIF5A/PEX6/PDK3/RRM2B/SETX/SH3TC2/TFG/PNKP/IARS2/SACS/AFG3L2	38	0.00866788321167883	0.0051339549156143	1.68834424028861	0.755609088360224	All methyl proteins
C4049796	Abnormality of cardiovascular system morphology	73/4384	195/16946	0.374358974358974	1.44705455736478	3.70923310897619	0.000231574825479089	0.00633983538606686	0.00537397455227401	SRCAP/SH3PXD2B/SMCHD1/RAI1/DMPK/DPF2/ARID1A/DVL1/POLR3A/MID1/FANCA/PHGDH/IGF2/COL2A1/RB1/TUBB/RBM10/GLI3/HSPA5/GJA1/WT1/ATP6V1B2/FLNA/PAX3/FBN1/NAA10/LIG4/SMARCA2/SMARCA4/VAMP7/RPS6KA3/RIPK4/ACTG2/FGD1/UBE3A/PTPN11/NSUN2/FOXC1/FADD/MAP3K1/CDK13/FRG1/NFIX/SF3B4/EXT1/KIF7/ESCO2/IQSEC2/BCOR/CHST3/ASXL1/KLHL7/DYNC2H1/CHDH/ARID1B/SMARCC2/GATA6/EMG1/SMARCE1/PDLIM5/NSD1/SMG9/ADNP/FANCE/ARNT2/DMRT3/CHD7/CC2D2A/WDR35/GRIP1/DAAM1/PSAT1/WASF2	73	0.0166514598540146	0.011507140328101	1.44705455736478	0.533119315895774	All methyl proteins
C1848673	Hypoplastic feet	50/4384	123/16946	0.40650406504065	1.57130882440211	3.75663006781473	0.000232634390558652	0.00634802993844686	0.00538092068151487	CAMK2G/RERE/SNRPN/HUWE1/SETD5/BMPR1B/INPPL1/RAD21/COL2A1/IGF1R/GJA1/SON/FBN1/IGHMBP2/GDF5/QARS1/LIG4/MECP2/FGD1/CENPE/KMT2A/FMR1/NSUN2/MKRN3/KCNAB2/TUBB3/PEX6/CUL4B/CDK13/SMC1A/TBCE/NIPBL/CCBE1/ASXL1/KLHL7/SPART/DYNC2H1/COG1/USP9X/CCDC47/B3GALT6/TBL1XR1/EBF3/WDR35/IFT172/MAPK8IP3/AGTPBP1/SMC3/TRRAP/LAS1L	50	0.0114051094890511	0.00725835005310988	1.57130882440211	0.651966755200852	All methyl proteins
C0376480	Gingival Overgrowth	39/4384	90/16946	0.433333333333333	1.67501520681265	3.7930119851087	0.000234016419198509	0.00636494169481287	0.00539525596670932	SH3PXD2B/NPM1/ABCA5/TBL2/KIF1A/MAN2B1/DVL1/ADAMTS2/MT-CO2/MT-ND5/INSR/PRKAR1A/FGF3/ATP6V1B2/PML/RFC2/PIGA/STAT3/STAT5B/LIMK1/GTF2I/SOS1/AIMP2/LBR/NFIX/NUMA1/NXN/FIP1L1/CCBE1/FAT4/BCOR/IRF2BP2/TBCK/DVL3/USP9X/TBL1XR1/CLIP2/BAZ1B/PLAGL1	39	0.00889598540145985	0.00531098784373894	1.67501520681265	0.744174193297941	All methyl proteins
C1849265	Overgrowth	41/4384	96/16946	0.427083333333333	1.65085633363747	3.77787395595844	0.000239614582273267	0.00643656688501149	0.00545596920703653	RAI1/ASXL2/DDX3X/CHD2/KMT2D/MEFV/FIBP/USH2A/TRIO/GNAS/IGF2/ESR1/FLG/NF1/AHCY/SDHA/CTNNB1/FBN1/PIGA/PAFAH1B1/ATP1A2/MECP2/BRPF1/H3-3A/HSPG2/HNRNPU/KMT2A/MAP3K1/TUBB3/CUL4B/PTCH1/NFIX/MED13L/DNAH5/GATAD2B/NSD1/ALS2/SETD2/BCL11B/CHD8/DNMT3A	41	0.0093521897810219	0.0056650536999882	1.65085633363747	0.723214574662294	All methyl proteins
C0003803	Arnold Chiari Malformation	26/4384	53/16946	0.490566037735849	1.89624363035395	3.86044430027684	0.00023973320972917	0.00643656688501149	0.00545596920703653	TBL2/HMGA2/SIK3/POLR3A/SON/RFC2/FBN1/ERF/MECP2/LIMK1/GTF2I/NOTCH2/PTCH1/CHD4/RFWD3/KMT2C/CREBBP/SETD2/TBL1XR1/FANCI/DACT1/CLIP2/BAZ1B/NOTCH3/LEMD3/DNMT3A	26	0.00593065693430657	0.00312758173020182	1.89624363035395	0.92314433434326	All methyl proteins
C1567435	Polycystic Kidney - body part	26/4384	53/16946	0.490566037735849	1.89624363035395	3.86044430027684	0.00023973320972917	0.00643656688501149	0.00545596920703653	GLI2/PRKCSH/BUB1B/DCTN3/ARG1/GLI1/PKHD1/GLI3/RCC1/CDC25A/PTGS2/STAT3/TSC2/TUBA1B/PKD1/NOTCH2/MAP2K5/PKD2/DYNC1H1/ELMO1/TSC1/PHB2/CHP1/FNIP2/DNAJB11/SEC63	26	0.00593065693430657	0.00312758173020182	1.89624363035395	0.92314433434326	All methyl proteins
C0023882	Little's Disease	20/4384	37/16946	0.540540540540541	2.08941605839416	3.91888335899994	0.00023913215970187	0.00643656688501149	0.00545596920703653	RAB3GAP1/HUWE1/PQBP1/PNP/STMN1/CTNNB1/NAA10/ATRX/MECP2/ALDH3A2/GNB1/PTPN11/TUBB3/BCOR/GCDH/ARX/RAB3GAP2/SEPSECS/SPAST/ADD3	20	0.00456204379562044	0.00218340611353712	2.08941605839416	1.06309980002378	All methyl proteins
C0026267	Mitral Valve Prolapse Syndrome	45/4384	108/16946	0.416666666666667	1.61059154501217	3.76048686596268	0.000241990593715206	0.00647635082539094	0.00548969214622486	TTN/SH3PXD2B/PLOD1/TBL2/TPM3/ACE/FIBP/COL2A1/LMNA/RAF1/HSPD1/BRAF/FLNA/RYR1/TNXB/ENPP1/RFC2/CBS/FBN1/FBN2/RPL5/RPS6KA3/LIMK1/POLG/PRKAA2/GTF2I/PTPN11/FMR1/HSPA14/PLD1/FLNC/PACS1/BCOR/CHST3/MYPN/SMG6/XYLT1/MED12/ZNF469/DCHS1/NDUFB11/TAB2/SACS/CLIP2/BAZ1B	45	0.010264598540146	0.00637318541248672	1.61059154501217	0.687590664931573	All methyl proteins
C0426891	Broad thumbs	31/4384	67/16946	0.462686567164179	1.78847777535679	3.82014780097478	0.000244429395436226	0.00649995366844741	0.00550969914486484	SRCAP/EHMT1/FLNB/DVL1/INPPL1/COL2A1/GLI3/FLNA/CBL/GDF5/LIG4/NSUN2/EP300/BPTF/EXOSC2/TRIP12/NXN/PACS1/MEGF8/XYLT1/CREBBP/DVL3/USP9X/MED12/NSD1/G6PC3/ADNP/RLIM/DACT1/SATB2/RBM8A	31	0.00707116788321168	0.00395373539478343	1.78847777535679	0.83873219069447	All methyl proteins
C2752147	XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP C	31/4384	67/16946	0.462686567164179	1.78847777535679	3.82014780097478	0.000244429395436226	0.00649995366844741	0.00550969914486484	CSNK2A1/CDKN2A/CUL4A/ATXN3/NR1H2/CHD1/GRAP2/AHSA1/DHFR/ESR1/CAT/TP53/HSP90AA1/NQO1/XRCC1/MAPK1/MPG/PTGS2/CETN2/CRK/CDKN1B/USP11/RAD23B/EIF6/XPC/AIMP2/EIF3A/MAPK14/CASC2/ZNF629/POLDIP2	31	0.00707116788321168	0.00395373539478343	1.78847777535679	0.83873219069447	All methyl proteins
C0270726	Alexander Disease	16/4384	27/16946	0.592592592592593	2.29061908623952	3.96478174437314	0.00024623530602537	0.0065065341940248	0.00551527714095465	SYNM/CRYAB/HSPB1/KRT8/GFAP/DES/MTOR/CASP6/GABPA/TARDBP/ITPR2/PLEC/HSPB2/NFE2L2/MAPK14/HSPB8	16	0.00364963503649635	0.00159329635312168	2.29061908623952	1.1957375686019	All methyl proteins
C0344460	Carcinoma ex pleomorphic adenoma	16/4384	27/16946	0.592592592592593	2.29061908623952	3.96478174437314	0.00024623530602537	0.0065065341940248	0.00551527714095465	SMN1/NCOR1/CDKN2A/VIM/HMGA2/EGFR/TP53/FGF2/AR/BRAF/CTNNB1/STAT3/FASN/NCOA1/CRTC1/MAML2	16	0.00364963503649635	0.00159329635312168	2.29061908623952	1.1957375686019	All methyl proteins
C0600033	Acquired Kyphoscoliosis	58/4384	148/16946	0.391891891891892	1.51482664233577	3.71612015361756	0.000249230418324725	0.00656490218615602	0.00556475288997328	AGRN/HLA-B/MYO9A/PLOD1/RAB3GAP1/VAMP1/TPM3/POLR3A/PAPSS2/COL2A1/LMNA/TUBB4A/H1-4/EGR2/BRAF/PAX1/SON/FLNA/RYR1/HOXD11/CBS/FBN1/NAA10/ATRX/MECP2/RPS6KA3/SMS/SLC25A1/ALDH18A1/NUP107/ACTB/ACTA1/HSPG2/MAP2K1/NOTCH2/PTPN11/AIMP1/AIMP2/TUBB3/PTCH1/NONO/BCOR/DSTYK/CHST3/MEGF8/SPART/ATAD1/COG1/FKBP10/TONSL/B3GALT6/PNKP/PRX/RBM28/MAP3K20/TELO2/CTDP1/DNMT3A	58	0.0132299270072993	0.00873362445414847	1.51482664233577	0.599152700263989	All methyl proteins
C0026277	Mixed Salivary Gland Tumor	65/4384	170/16946	0.382352941176471	1.47795459424646	3.69993042323678	0.000250761880653106	0.00657586961194405	0.00557404945108248	GLI2/NCOR1/CDKN2A/VIM/TFE3/HMGA2/TPM3/NFIB/AXIN1/PHF1/SLC25A20/HPGDS/MT-CO2/HPRT1/EGFR/TP53/HSPB1/EIF4E/ANXA2/GLI1/MYB/AR/BCR/CDK4/PCNA/KRT13/GFAP/BRAF/NQO1/HMGA1/HOXB9/CCNA2/TNXB/APC/APEX1/TYK2/LRPAP1/CTNNB1/NOS2/PTGS2/STAT3/GDF5/MSH2/FASN/CXCR4/XIAP/GABPA/PRDX1/BAX/RUNX3/NCOA1/HSPB2/NFE2L2/FSCN1/ANO1/RHBDF2/CRTC3/CRTC1/XYLT1/MAML2/INTS1/BAD/FSD1/RASSF1/LEF1	65	0.0148266423357664	0.0100318659270624	1.47795459424646	0.56360194765612	All methyl proteins
C0558845	Reflex, Ankle, Absent	18/4384	32/16946	0.5625	2.17429858576642	3.92786930438312	0.000252009374349951	0.00657586961194405	0.00557404945108248	TTN/ATXN3/ATXN7/ATP6AP2/DYSF/MFN2/SLC25A4/HINT1/MRE11/POLG/ALDH18A1/VCP/SQSTM1/DYNC1H1/PDK3/PLEKHG4/RRM2B/SACS	18	0.00410583941605839	0.0018883512333294	2.17429858576642	1.12055007220768	All methyl proteins
C1833662	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA	18/4384	32/16946	0.5625	2.17429858576642	3.92786930438312	0.000252009374349951	0.00657586961194405	0.00557404945108248	HNRNPA1/ATG7/SOD1/ALB/APP/HSPA5/LAMP2/NF1/HNRNPA2B1/VCP/ACTA1/TUBA1B/EIF4G2/TARDBP/PSMD2/SQSTM1/MOAP1/CFDP1	18	0.00410583941605839	0.0018883512333294	2.17429858576642	1.12055007220768	All methyl proteins
C0940937	precancerous lesions	91/4384	254/16946	0.358267716535433	1.38485509224668	3.65078764754253	0.000261110165957068	0.00679211802411687	0.00575735286406074	NES/CDKN2A/VIM/PTK2/DUT/PLOD3/BANF1/GRAP2/AHSA1/GNAS/BAG3/MT-CO2/EGFR/IGF2/KRT6A/ESR1/CAT/MYCN/TP53/ALDH2/ITGB1/RB1/POLB/GLI1/GSTP1/GSTM1/PARP1/PCNA/XRCC6/PKM/BRAF/FOSL1/NQO1/MUC1/STMN1/GJA1/APC/DNMT1/CALR/MAPK1/MCM7/HSPA4/CTNNB1/BMI1/NOS2/PTGS2/CDKN1A/STAT3/STAT5A/CHRNA4/CRK/CDKN1B/RPL14/STAT5B/POLR2G/HSPG2/GABPA/PRDX1/KHDRBS1/BAX/AIMP2/ATM/TP53BP2/RUNX3/CTTN/HIC1/SF3B4/NR0B2/TERF2/NFE2L2/MAPK14/PDCD4/ANO1/SND1/TMC6/MAVS/PIWIL2/PPP1R13L/COPS5/PDLIM5/CDC6/TINF2/ALX4/XPO5/TNRC6C/DNMT3B/SEPTIN9/TRIM33/POLDIP2/DNMT3A/OAS3	91	0.020757299270073	0.0149887879145521	1.38485509224668	0.469735024191897	All methyl proteins
C1389113	Generalized amyotrophy	27/4384	56/16946	0.482142857142857	1.86368450208551	3.82437948817813	0.000263097160815625	0.00680689345680334	0.00576987729007824	TTN/SPTBN4/TCF4/VAMP1/HNRNPA1/TPM3/BIN1/POLR3A/BAG3/LMNA/LAMP2/RYR1/HNRNPA2B1/FUS/POLG/ALDH18A1/VCP/LMNB2/TARDBP/SQSTM1/TRIP4/SPEG/MYPN/DNAJC19/GPR35/RBM28/YARS2	27	0.00615875912408759	0.00330461465832645	1.86368450208551	0.898157650871231	All methyl proteins
C0266298	Accessory kidney	13/4384	20/16946	0.65	2.51252281021898	3.99821760649413	0.000264123770060393	0.00680689345680334	0.00576987729007824	TBL2/DVL1/APC2/RFC2/LIMK1/GTF2I/DVL3/NSD1/FOXC2/SETD2/ADNP/CLIP2/BAZ1B	13	0.00296532846715328	0.00118021952083087	2.51252281021898	1.3291366940191	All methyl proteins
C1855650	Birth length less than 3rd percentile	13/4384	20/16946	0.65	2.51252281021898	3.99821760649413	0.000264123770060393	0.00680689345680334	0.00576987729007824	ORC4/PIK3R1/EIF2S3/CDK13/TBCE/QRICH1/CLASP1/CDC6/TUBB6/CDT1/COG4/AFG3L2/ORC6	13	0.00296532846715328	0.00118021952083087	2.51252281021898	1.3291366940191	All methyl proteins
C1834055	Underdeveloped nasal alae	34/4384	76/16946	0.447368421052632	1.72926671148675	3.76411002698638	0.000278360765649255	0.00715173044052701	0.006062179071176	SRCAP/FLNB/TAF6/ORC4/MITF/PCNT/BCR/FGF3/GJA1/ATP6V1B2/PAX3/PIK3R1/MAPK1/CTNNB1/NAA10/CRKL/MECP2/HNRNPH2/RIPK4/PRPS1/HNRNPK/DGCR2/NSUN2/BPTF/DGCR6/PLEC/ALX1/ESCO2/CWC27/MYO18B/PHF21A/ESS2/ALX4/GRIP1	34	0.00775547445255474	0.00448483417915732	1.72926671148675	0.790160398572121	All methyl proteins
C0431890	Hypoplasia of thumb	24/4384	48/16946	0.5	1.9327098540146	3.82275262911846	0.000286076602313216	0.00730501415692769	0.00619211032980546	EHMT1/BMPR1B/FANCA/KDM1A/LRP4/LETM1/COL2A1/ATP6V1B2/FLNA/APC/FBN1/EIF4A3/RPS19/GDF5/RPL5/RPL11/LMNB2/PTCH1/ESCO2/BCOR/ADAMTS10/NELFA/FANCE/CHD7	24	0.00547445255474453	0.0028325268499941	1.9327098540146	0.950625070765367	All methyl proteins
C4021821	Abnormality of the urinary system	24/4384	48/16946	0.5	1.9327098540146	3.82275262911846	0.000286076602313216	0.00730501415692769	0.00619211032980546	NFIA/PAX2/ACE/RPS17/RPL35A/LMNB1/RPS19/RPS27/RPL35/CDKN1B/RPL5/RPS10/RPL26/RPL15/RPL27/RPS15A/RPS29/RPS26/RPS28/RPL11/RPL18/NSD1/ZMIZ1/TRRAP	24	0.00547445255474453	0.0028325268499941	1.9327098540146	0.950625070765367	All methyl proteins
C0242387	Mandibulofacial Dysostosis	21/4384	40/16946	0.525	2.02934534671533	3.85032450822344	0.000287553312998778	0.0073203358644506	0.00620509780681574	NOLC1/CSNK2A1/POLR1B/POLR1C/POLR1A/NR3C1/TP53/ANXA6/QDPR/PARP1/PCNA/PRDX2/RPS19/RPS14/CNBP/PITX1/CUL3/EFTUD2/WDR43/DDX21/CHD7	21	0.00479014598540146	0.00236043904166175	2.02934534671533	1.02101439865677	All methyl proteins
C0376544	Hematopoietic Neoplasms	102/4384	291/16946	0.350515463917526	1.3548893821958	3.60739622786236	0.000292019924237419	0.0074114479251746	0.00628232913317038	NUP98/NPM1/CDKN2A/SMCHD1/PICALM/MCM8/BBC3/FOXP1/CDK2/CALM2/PSMD9/HIP1/ZNRD2/KDM1A/GLS/TFRC/ESR1/TP53/RB1/EIF4E/IGF1R/FGF2/PARP1/RGPD2/CALM1/CALM3/MYB/AR/PRKAR1A/HSPA5/BCR/CDK4/PCNA/NCAM1/HCLS1/HMGA1/HOXB4/WT1/GATA2/DDX6/MAPK1/PML/AXL/CTNNA1/CTNNB1/PTPN7/DEK/TCF7/LONP1/STAT3/STAT5A/WAS/CDKN2B/SYK/CRK/CDKN1B/NOTCH1/STAT5B/RPS6KA3/ATN1/RAC1/SRSF3/RUNX1/PAX5/MECOM/KMT2A/REL/PTPN11/BAX/EP300/CBX3/TRIM28/IKZF1/HIC1/TNIP1/SETDB1/PCM1/IRF4/TET2/FIP1L1/KDM3B/PHF6/KDM2B/DOCK2/CREBBP/KHSRP/NAF1/ELF4/SETD2/BCL11B/BCL11A/IL21R/CHD8/A4GALT/AVEN/RASSF1/MBD2/LEF1/HSPB8/PA2G4/YTHDF2/DNMT3A	102	0.0232664233576642	0.0171721940280892	1.3548893821958	0.438175069828579	All methyl proteins
C0031485	Phenylketonurias	36/4384	82/16946	0.439024390243902	1.69701353035428	3.73761447366043	0.00029411069371895	0.00744189179561586	0.00630813494279496	CACNA1A/GRAP2/FARP2/AHSA1/SOD1/ASS1/MBP/ALB/CAT/APP/SLC3A2/QDPR/ACADM/G6PD/PCNA/NEFH/GFAP/NME1/NQO1/MAPK1/PGM1/CUX1/CRK/POLG/OXCT1/AIMP2/ATR/SART3/MAPK14/DECR1/SND1/NIF3L1/ASCC2/PRDM6/POLDIP2/OAS3	36	0.00821167883211679	0.00483890003540659	1.69701353035428	0.762998067589596	All methyl proteins
C1845977	X- linked recessive	65/4384	171/16946	0.380116959064327	1.46931158492338	3.64380166908551	0.000303625357804806	0.00765943123163181	0.0064925326947989	HCFC1/PHKA1/USP27X/FHL1/DDX3X/NDUFA1/MID1/ARHGEF9/PQBP1/SH2D1A/ABCB7/ATP6AP2/KIF4A/AIFM1/HPRT1/PGK1/IGF2/GLA/RBM10/AR/G6PD/PDE6G/FLNA/UBA1/MSN/RPL10/GJB2/PIGA/RBMX/EIF2S3/NAA10/WAS/ATRX/SLC6A8/EMD/SSR4/BCAP31/MECP2/SMS/PRPS1/IGBP1/XIAP/FGD1/CUL4B/COL4A6/LAGE3/SMC1A/FRMPD4/NONO/ATP6AP1/ATP2B3/BCORL1/IQSEC2/BRWD3/PHF6/THOC2/USP9X/MED12/ARX/SLC9A7/UPF3B/ALG13/RLIM/MAGED2/LAS1L	65	0.0148266423357664	0.010090876903104	1.46931158492338	0.555140368907924	All methyl proteins
C0240310	Hypoplasia of the maxilla	46/4384	112/16946	0.410714285714286	1.58758309436913	3.68562637133076	0.000307644930056481	0.00773745531919163	0.00655866997368352	GLI2/FLNB/SLC12A6/SUMO1/CDC45/POLR1C/ORC4/LRP6/POLR1A/STAMBP/COL2A1/PRKAR1A/GJA1/SON/PAX3/FBN1/ERF/RPS6KA3/FGD1/UBE3A/PDE4D/EP300/FOXC1/PTCH1/RUNX2/LBR/EFTUD2/SF3B4/ALX1/ARHGAP29/FAT4/KAT6B/CREBBP/MED12/KIFBP/DCHS1/CDC6/USB1/TINF2/UPF3B/CDT1/RAB3GAP2/ADAMTS10/NOP10/NHP2/ORC6	46	0.010492700729927	0.0066092293166529	1.58758309436913	0.666832104764776	All methyl proteins
C1866231	Full cheeks	43/4384	103/16946	0.41747572815534	1.61371890723549	3.69066865102906	0.000312760476150697	0.00784249241999496	0.00664770488900676	SH3PXD2B/TCF4/KIF1A/AIP/GNAS/PCNT/LMNA/GNAI3/H1-4/FGF3/BRAF/PAX1/SON/FLNA/FBN1/AGL/EIF2S3/MECP2/KIF11/ALDH18A1/ACTB/ACTG1/PSPH/HSPG2/MAP2K1/NOTCH2/TRIP12/TBCE/CSPP1/ASXL1/KLHL7/KMT2E/STAG2/NEK9/ELMO2/WAC/SHANK3/TBL1XR1/WDR26/CC2D2A/WDR35/PUF60/KIDINS220	43	0.00980839416058394	0.006078130532279	1.61371890723549	0.690389298284247	All methyl proteins
C0346402	Malignant neoplasm of adrenal cortex	25/4384	51/16946	0.490196078431373	1.89481358236725	3.78063910733867	0.000318794867397277	0.00793227762323324	0.0067238115018746	NES/CDKN2A/POTEM/MATR3/NDRG4/IGF2/ALB/ESR1/TP53/TYMS/GNAI2/IGF1R/PRKAR1A/KRT5/AKR1B1/RRM1/CTNNB1/CXCR4/ACTG1/ACTG2/ACTBL2/FHL5/PELP1/CITED2/GDE1	25	0.00570255474452555	0.00300955977811873	1.89481358236725	0.922055918568596	All methyl proteins
C1857640	Decreased nerve conduction velocity	25/4384	51/16946	0.490196078431373	1.89481358236725	3.78063910733867	0.000318794867397277	0.00793227762323324	0.0067238115018746	MATR3/PSAP/OPA1/WNK1/KIF1A/MYH14/AIFM1/MT-CO2/MT-ND5/NEFL/ARSA/FBN1/IGHMBP2/DNM2/HSD17B4/VCP/TPI1/PRPS1/PEX6/PDK3/PNPT1/FIG4/LYST/SUCLA2/ATXN10	25	0.00570255474452555	0.00300955977811873	1.89481358236725	0.922055918568596	All methyl proteins
C4020962	Enlarged thorax	15/4384	25/16946	0.6	2.31925182481752	3.89952186637041	0.000319191051665433	0.00793227762323324	0.0067238115018746	RASA2/COL2A1/RAF1/RRAS/BRAF/FBN1/PTPN11/SOS1/SOS2/KIF22/CUL7/LZTR1/KAT6B/GPKOW/CCDC8	15	0.00342153284671533	0.00147527440103859	2.31925182481752	1.21365947659916	All methyl proteins
C0265334	Pachyonychia Congenita	12/4384	18/16946	0.666666666666667	2.57694647201946	3.95436764492847	0.00032507037601264	0.00803058473285665	0.00680714172628151	KRT6A/KLKB1/KRT6B/KRT1/FLG/GJB2/KRT9/MTOR/KRT6C/GABPA/NFE2L2/KRT80	12	0.00273722627737226	0.00106219756874779	2.57694647201946	1.36566257004421	All methyl proteins
C0428974	Supraventricular arrhythmia	12/4384	18/16946	0.666666666666667	2.57694647201946	3.95436764492847	0.00032507037601264	0.00803058473285665	0.00680714172628151	TTN/SYNE1/FHL1/LMNA/DES/CALR/SLC6A8/EMD/SCN5A/SYNE2/TMEM43/CIZ1	12	0.00273722627737226	0.00106219756874779	2.57694647201946	1.36566257004421	All methyl proteins
C0270952	Muscular Dystrophy, Oculopharyngeal	17/4384	30/16946	0.566666666666667	2.19040450121655	3.85507662158639	0.000331977517795634	0.00812906825100746	0.00689062148374084	MLF1/HNRNPA1/SYNM/DNAJB6/SOD1/PABPC1/HNRNPA2B1/GCA/DNAJA1/CTNNB1/PRKAA2/FKBP1A/TARDBP/PABPN1/SIRT2/SACS/LRP12	17	0.00387773722627737	0.00177032928124631	2.19040450121655	1.13119731640719	All methyl proteins
C0948187	Tracheomalacia	17/4384	30/16946	0.566666666666667	2.19040450121655	3.85507662158639	0.000331977517795634	0.00812906825100746	0.00689062148374084	FLNB/ORC4/ACTL6B/GNAS/COL2A1/SNRPB/PAX3/FBN2/RPL5/ERF/H3-3A/AMER1/ANO1/FAT4/DCHS1/RAB3GAP2/ORC6	17	0.00387773722627737	0.00177032928124631	2.19040450121655	1.13119731640719	All methyl proteins
C2930471	Bilateral Wilms Tumor	17/4384	30/16946	0.566666666666667	2.19040450121655	3.85507662158639	0.000331977517795634	0.00812906825100746	0.00689062148374084	ARID1A/BUB1B/IGF2/CAT/MYCN/TP53/WT1/CTNNB1/VHL/MAX/NONO/BCORL1/AMER1/BCOR/ASXL1/XPO5/DROSHA	17	0.00387773722627737	0.00177032928124631	2.19040450121655	1.13119731640719	All methyl proteins
