ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0005743	mitochondrial inner membrane	10/347	503/18675	0.0198807157057654	1.06994918099472	0.218822078492357	0.459122254961337	0.834007249582657	0.722875957762745	APP/CHCHD1/HSP90B2P/L2HGDH/MRPL39/MRPS6/MYOC/NDUFAF3/NDUFAF4/ROMO1	10
GO:0005930	axoneme	4/347	187/18675	0.0213903743315508	1.15119665890983	0.285919587078022	0.459350401169228	0.834007249582657	0.722875957762745	CFAP20/CFAP210/LCA5/NME7	4
GO:0090734	site of DNA damage	3/347	134/18675	0.0223880597014925	1.20489053292615	0.32751680660825	0.455201156407153	0.834007249582657	0.722875957762745	HROB/PAXX/SPINDOC	3
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	3/347	135/18675	0.0222222222222222	1.19596541786744	0.314425191285587	0.460027808301545	0.834007249582657	0.722875957762745	IST1/LMAN2/MYDGF	3
GO:0097014	ciliary plasm	4/347	188/18675	0.0212765957446809	1.14507327242627	0.275079982554253	0.463426240610483	0.83416723309887	0.723014623508837	CFAP20/CFAP210/LCA5/NME7	4
GO:0005640	nuclear outer membrane	1/347	33/18675	0.0303030303030303	1.63086193345559	0.499080862897183	0.461774062946621	0.83416723309887	0.723014623508837	SYNE1	1
GO:0097729	9+2 motile cilium	5/347	241/18675	0.020746887966805	1.11656522415009	0.250607237614192	0.465143510412932	0.834278751772661	0.723111282342637	AKAP3/CFAP20/CFAP210/NME7/SLIRP	5
GO:0090543	Flemming body	1/347	34/18675	0.0294117647058824	1.58289540600102	0.468081378760284	0.471792537367688	0.840224165488745	0.728264470922784	IST1	1
GO:0097228	sperm principal piece	1/347	34/18675	0.0294117647058824	1.58289540600102	0.468081378760284	0.471792537367688	0.840224165488745	0.728264470922784	AKAP3	1
GO:0005740	mitochondrial envelope	16/347	831/18675	0.0192539109506619	1.03621552450608	0.14695185092432	0.478370353109402	0.845780587060941	0.733080500480974	APP/CHCHD1/CHCHD2/COA7/FATE1/HSP90B2P/L2HGDH/MAVS/MRPL39/MRPS6/MYOC/NDUFAF3/NDUFAF4/REXO2/ROMO1/TIGAR	16
GO:0016235	aggresome	1/347	35/18675	0.0285714285714286	1.53766982297242	0.438079173243006	0.481625056520814	0.845780587060941	0.733080500480974	UBQLN1	1
GO:0046540	U4/U6 x U5 tri-snRNP complex	1/347	35/18675	0.0285714285714286	1.53766982297242	0.438079173243006	0.481625056520814	0.845780587060941	0.733080500480974	PRPF6	1
GO:0098553	lumenal side of endoplasmic reticulum membrane	1/347	35/18675	0.0285714285714286	1.53766982297242	0.438079173243006	0.481625056520814	0.845780587060941	0.733080500480974	HLA-B	1
GO:0099568	cytoplasmic region	6/347	305/18675	0.019672131147541	1.05872348466953	0.142276455411166	0.50146392604602	0.868514840986921	0.752785419819491	CFAP20/CFAP210/KIF1A/LCA5/NME7/SPAST	6
GO:0120111	neuron projection cytoplasm	2/347	90/18675	0.0222222222222222	1.19596541786744	0.256416097654483	0.50058112278547	0.868514840986921	0.752785419819491	KIF1A/SPAST	2
GO:0034358	plasma lipoprotein particle	1/347	37/18675	0.027027027027027	1.45455253524418	0.380812477000079	0.500745932576773	0.868514840986921	0.752785419819491	APP	1
GO:1990777	lipoprotein particle	1/347	37/18675	0.027027027027027	1.45455253524418	0.380812477000079	0.500745932576773	0.868514840986921	0.752785419819491	APP	1
GO:0031091	platelet alpha granule	2/347	91/18675	0.021978021978022	1.18282294074801	0.240551275855542	0.50645084218233	0.871392053375903	0.755279244258563	APP/IGF2	2
GO:0031904	endosome lumen	1/347	38/18675	0.0263157894736842	1.41627483694828	0.353435225389566	0.5100409836228	0.871392053375903	0.755279244258563	APP	1
GO:0051233	spindle midzone	1/347	38/18675	0.0263157894736842	1.41627483694828	0.353435225389566	0.5100409836228	0.871392053375903	0.755279244258563	HNRNPU	1
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	1/347	38/18675	0.0263157894736842	1.41627483694828	0.353435225389566	0.5100409836228	0.871392053375903	0.755279244258563	TRPC4AP	1
GO:0097431	mitotic spindle pole	1/347	39/18675	0.0256410256410256	1.37996009753935	0.326828423937533	0.51916347000381	0.883981043520001	0.766190754095239	FAM83D	1
GO:0000123	histone acetyltransferase complex	2/347	94/18675	0.0212765957446809	1.14507327242627	0.194018288514005	0.52378883580823	0.885871051165596	0.767828918616797	ACTL8/KANSL2	2
GO:0030134	COPII-coated ER to Golgi transport vesicle	2/347	94/18675	0.0212765957446809	1.14507327242627	0.194018288514005	0.52378883580823	0.885871051165596	0.767828918616797	HLA-B/LMAN2	2
GO:0032994	protein-lipid complex	1/347	40/18675	0.025	1.34546109510086	0.30094720833276	0.528116586332888	0.890203209069483	0.771583817384786	APP	1
GO:0031968	organelle outer membrane	5/347	261/18675	0.0191570881226054	1.03100467057538	0.0694063461922523	0.535244468852963	0.899001156141071	0.779209439846584	FATE1/MAVS/MYOC/SYNE1/TIGAR	5
GO:0031672	A band	1/347	41/18675	0.024390243902439	1.31264497083011	0.275750435107218	0.536903468250917	0.899001156141071	0.779209439846584	MYH1	1
GO:0005788	endoplasmic reticulum lumen	6/347	318/18675	0.0188679245283019	1.01544233592518	0.0382165587720741	0.542204360695934	0.901884481157593	0.781708562406853	APP/ERLEC1/ERP29/GOLM1/MYDGF/SHISA5	6
GO:0019867	outer membrane	5/347	263/18675	0.0190114068441065	1.02316433087518	0.0520562677321942	0.542031840825481	0.901884481157593	0.781708562406853	FATE1/MAVS/MYOC/SYNE1/TIGAR	5
