ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0032555	purine ribonucleotide binding	45/357	1862/18100	0.0241675617615467	1.22530215093556	1.45591754441034	0.0883398406211772	0.506481752894749	0.459780457034197	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CSNK2A3/DDX43/DHX57/EEF1A1P5/FARSB/GTPBP6/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RABL6/RNF213/RTCB/SPAST/SRXN1/TESK1/TP53RK/TUBA4A/UCK2	45
GO:0008266	poly(U) RNA binding	2/357	26/18100	0.0769230769230769	3.90002154708037	2.09898160007096	0.0924878780100619	0.507699415459489	0.460885842267386	PABPC1L/PABPC3	2
GO:0019706	protein-cysteine S-palmitoyltransferase activity	2/357	26/18100	0.0769230769230769	3.90002154708037	2.09898160007096	0.0924878780100619	0.507699415459489	0.460885842267386	ZDHHC13/ZDHHC17	2
GO:0019707	protein-cysteine S-acyltransferase activity	2/357	26/18100	0.0769230769230769	3.90002154708037	2.09898160007096	0.0924878780100619	0.507699415459489	0.460885842267386	ZDHHC13/ZDHHC17	2
GO:0097602	cullin family protein binding	2/357	26/18100	0.0769230769230769	3.90002154708037	2.09898160007096	0.0924878780100619	0.507699415459489	0.460885842267386	BTBD1/KLHL36	2
GO:0019899	enzyme binding	50/357	2106/18100	0.0237416904083571	1.20371035403715	1.41062511861453	0.0944760896034382	0.513154339319727	0.465837782532188	ACTL8/ANP32B/APP/BRK1/BRSK2/CACUL1/CCDC186/CDC73/CNTLN/CTNNBL1/DDRGK1/DHX57/FAM83B/FAM83D/FATE1/H2AC11/HNRNPU/HSP90AB3P/HSP90B2P/INF2/LAMTOR1/LUC7L2/MAGEA11/MAT2B/MAVS/MCM8/MCM9/MID1/MYOC/NOP14/NPLOC4/PABIR1/PAXX/PCIF1/PIWIL1/PPP6R3/RPRD1B/RTRAF/SMG6/SMG7/SORL1/SPAG9/SYNE1/TESK1/TPRN/TRPC4AP/TSPYL1/TUBA4A/UBQLN1/ZNHIT6	50
GO:0032553	ribonucleotide binding	45/357	1879/18100	0.0239489089941458	1.21421639438106	1.3913139988132	0.0984724016022535	0.529289158612113	0.480484854309241	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CSNK2A3/DDX43/DHX57/EEF1A1P5/FARSB/GTPBP6/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RABL6/RNF213/RTCB/SPAST/SRXN1/TESK1/TP53RK/TUBA4A/UCK2	45
GO:0045296	cadherin binding	10/357	325/18100	0.0307692307692308	1.56000861883215	1.44503863497217	0.110952051425623	0.556245072127482	0.504955236835433	AHSA1/CC2D1A/CCT8/CHMP5/GIPC1/H3C1/IST1/MYH9/NIBAN2/NUMB	10
GO:0008017	microtubule binding	9/357	281/18100	0.0320284697508897	1.62385238793026	1.49500005836778	0.105482557293764	0.556245072127482	0.504955236835433	EML4/FAM83D/KIF1A/KIF6/MAP1S/MID1/REEP4/SKA1/SPAST	9
GO:0016874	ligase activity	6/357	166/18100	0.036144578313253	1.83254024501367	1.52851100389263	0.111033415560331	0.556245072127482	0.504955236835433	AARS1/AARS2/AARSD1/DIP2A/FARSB/RTCB	6
